reportingCycle,auId,waterbody,watershed,waterType,auSize,sizeUnit,useClass,category,designatedUse,attainment,cause,source,tmdlId,hasTmdl
2010,MA11010,Mount Williams Reservoir,Hoosic,FRESHWATER LAKE,45.842,ACRES,A,3,Secondary Contact Recreation,Not Assessed,,,,0
2010,MA11011,Notch Reservoir,Hoosic,FRESHWATER LAKE,12.287,ACRES,A,3,Aesthetic,Not Assessed,,,,0
2010,MA11011,Notch Reservoir,Hoosic,FRESHWATER LAKE,12.287,ACRES,A,3,Fish Consumption,Not Assessed,,,,0
2010,MA11011,Notch Reservoir,Hoosic,FRESHWATER LAKE,12.287,ACRES,A,3,Aquatic Life,Not Assessed,,,,0
2010,MA11011,Notch Reservoir,Hoosic,FRESHWATER LAKE,12.287,ACRES,A,3,Primary Contact Recreation,Not Assessed,,,,0
2010,MA11011,Notch Reservoir,Hoosic,FRESHWATER LAKE,12.287,ACRES,A,3,Public Water Supply,Not Assessed,,,,0
2010,MA11011,Notch Reservoir,Hoosic,FRESHWATER LAKE,12.287,ACRES,A,3,Secondary Contact Recreation,Not Assessed,,,,0
2010,MA11016,Windsor Lake,Hoosic,FRESHWATER LAKE,23.993,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2010,MA11016,Windsor Lake,Hoosic,FRESHWATER LAKE,23.993,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2010,MA11016,Windsor Lake,Hoosic,FRESHWATER LAKE,23.993,ACRES,B,3,Aquatic Life,Insufficient Information,,,,0
2010,MA11016,Windsor Lake,Hoosic,FRESHWATER LAKE,23.993,ACRES,B,3,Primary Contact Recreation,Insufficient Information,,,,0
2010,MA11016,Windsor Lake,Hoosic,FRESHWATER LAKE,23.993,ACRES,B,3,Secondary Contact Recreation,Insufficient Information,,,,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Aesthetic,Not Supporting,Non-Native Aquatic Plants,On-site Treatment Systems (Septic Systems and Similar Decentralized Systems),,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Aesthetic,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Aesthetic,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Fish Consumption,Not Assessed,,,,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Aquatic Life,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Aquatic Life,Not Supporting,Aquatic Plants (Macrophytes),On-site Treatment Systems (Septic Systems and Similar Decentralized Systems),,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Aquatic Life,Not Supporting,"Eurasian Water Milfoil, Myriophyllum spicatum",Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Aquatic Life,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Primary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),On-site Treatment Systems (Septic Systems and Similar Decentralized Systems),,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Primary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Primary Contact Recreation,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),On-site Treatment Systems (Septic Systems and Similar Decentralized Systems),,0
2010,MA11018,"Cheshire Reservoir, Middle Basin",Hoosic,FRESHWATER LAKE,186.35,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Aesthetic,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Aesthetic,Not Supporting,Excess Algal Growth,On-site Treatment Systems (Septic Systems and Similar Decentralized Systems),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Aesthetic,Not Supporting,Excess Algal Growth,Sewage Discharges in Unsewered Areas,,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Aesthetic,Not Supporting,"Eurasian Water Milfoil, Myriophyllum spicatum",Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Aesthetic,Not Supporting,Excess Algal Growth,Source Unknown,,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Fish Consumption,Not Assessed,,,,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Aquatic Life,Not Supporting,Excess Algal Growth,Source Unknown,,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Aquatic Life,Not Supporting,Excess Algal Growth,On-site Treatment Systems (Septic Systems and Similar Decentralized Systems),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Aquatic Life,Not Supporting,Excess Algal Growth,Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Aquatic Life,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Aquatic Life,Not Supporting,"Eurasian Water Milfoil, Myriophyllum spicatum",Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Primary Contact Recreation,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Primary Contact Recreation,Not Supporting,Excess Algal Growth,Source Unknown,,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Primary Contact Recreation,Not Supporting,"Eurasian Water Milfoil, Myriophyllum spicatum",Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Primary Contact Recreation,Not Supporting,Excess Algal Growth,On-site Treatment Systems (Septic Systems and Similar Decentralized Systems),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Secondary Contact Recreation,Not Supporting,"Eurasian Water Milfoil, Myriophyllum spicatum",Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Excess Algal Growth,Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Excess Algal Growth,On-site Treatment Systems (Septic Systems and Similar Decentralized Systems),,0
2010,MA11019,"Cheshire Reservoir, South Basin",Hoosic,FRESHWATER LAKE,91.718,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Excess Algal Growth,Source Unknown,,0
2010,MA12-01,Kinderhook Creek,Kinderhook,RIVER,5.495,MILES,B,5,Aesthetic,Not Assessed,,,,0
2010,MA12-01,Kinderhook Creek,Kinderhook,RIVER,5.495,MILES,B,5,Fish Consumption,Not Assessed,,,,0
2010,MA12-01,Kinderhook Creek,Kinderhook,RIVER,5.495,MILES,B,5,Aquatic Life,Not Supporting,Aquatic Macroinvertebrate Bioassessments,Agriculture,,0
2010,MA12-01,Kinderhook Creek,Kinderhook,RIVER,5.495,MILES,B,5,Aquatic Life,Not Supporting,Aquatic Macroinvertebrate Bioassessments,Highway/Road/Bridge Runoff (Non-construction Related),,0
2010,MA12-01,Kinderhook Creek,Kinderhook,RIVER,5.495,MILES,B,5,Primary Contact Recreation,Not Assessed,,,,0
2010,MA12-01,Kinderhook Creek,Kinderhook,RIVER,5.495,MILES,B,5,Secondary Contact Recreation,Not Assessed,,,,0
2010,MA21-01,East Branch Housatonic River,Housatonic,RIVER,11.251,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2010,MA21-01,East Branch Housatonic River,Housatonic,RIVER,11.251,MILES,B,5,Fish Consumption,Not Supporting,PCB in Fish Tissue,Inappropriate Waste Disposal,,0
2010,MA21-01,East Branch Housatonic River,Housatonic,RIVER,11.251,MILES,B,5,Aquatic Life,Fully Supporting,,,,0
2010,MA21-01,East Branch Housatonic River,Housatonic,RIVER,11.251,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Source Unknown,,0
2010,MA21-01,East Branch Housatonic River,Housatonic,RIVER,11.251,MILES,B,5,Secondary Contact Recreation,Fully Supporting,,,,0
2010,MA21-02,East Branch Housatonic River,Housatonic,RIVER,8.019,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2010,MA21-02,East Branch Housatonic River,Housatonic,RIVER,8.019,MILES,B,5,Fish Consumption,Not Supporting,PCB in Fish Tissue,Inappropriate Waste Disposal,,0
2010,MA21-02,East Branch Housatonic River,Housatonic,RIVER,8.019,MILES,B,5,Aquatic Life,Insufficient Information,,,,0
2010,MA21-02,East Branch Housatonic River,Housatonic,RIVER,8.019,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Source Unknown,,0
2010,MA21-02,East Branch Housatonic River,Housatonic,RIVER,8.019,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Urban Runoff/Storm Sewers,,0
2010,MA21-02,East Branch Housatonic River,Housatonic,RIVER,8.019,MILES,B,5,Secondary Contact Recreation,Fully Supporting,,,,0
2010,MA21-04,Housatonic River,Housatonic,RIVER,12.322,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2010,MA21-04,Housatonic River,Housatonic,RIVER,12.322,MILES,B,5,Fish Consumption,Not Supporting,PCB in Fish Tissue,Inappropriate Waste Disposal,,0
2010,MA21-04,Housatonic River,Housatonic,RIVER,12.322,MILES,B,5,Aquatic Life,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2010,MA21-04,Housatonic River,Housatonic,RIVER,12.322,MILES,B,5,Aquatic Life,Not Supporting,Polychlorinated biphenyls,Inappropriate Waste Disposal,,0
2010,MA21-04,Housatonic River,Housatonic,RIVER,12.322,MILES,B,5,Aquatic Life,Not Supporting,PCB in Fish Tissue,Inappropriate Waste Disposal,,0
2010,MA21-04,Housatonic River,Housatonic,RIVER,12.322,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Urban Runoff/Storm Sewers,,0
2010,MA21-04,Housatonic River,Housatonic,RIVER,12.322,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Source Unknown,,0
2010,MA21-04,Housatonic River,Housatonic,RIVER,12.322,MILES,B,5,Primary Contact Recreation,Not Supporting,Polychlorinated biphenyls,Inappropriate Waste Disposal,,0
2010,MA21-04,Housatonic River,Housatonic,RIVER,12.322,MILES,B,5,Secondary Contact Recreation,Fully Supporting,,,,0
2010,MA21-06,Williams River,Housatonic,RIVER,11.006,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2010,MA21-06,Williams River,Housatonic,RIVER,11.006,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2010,MA21-06,Williams River,Housatonic,RIVER,11.006,MILES,B,2,Aquatic Life,Fully Supporting,,,,0
2010,MA21-06,Williams River,Housatonic,RIVER,11.006,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2010,MA21-06,Williams River,Housatonic,RIVER,11.006,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2010,MA21-07,Goose Pond Brook,Housatonic,RIVER,3.252,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2010,MA21-07,Goose Pond Brook,Housatonic,RIVER,3.252,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2010,MA21-07,Goose Pond Brook,Housatonic,RIVER,3.252,MILES,B,2,Aquatic Life,Fully Supporting,,,,0
2010,MA21-07,Goose Pond Brook,Housatonic,RIVER,3.252,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2010,MA21-07,Goose Pond Brook,Housatonic,RIVER,3.252,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2010,MA21-08,Cleveland Brook,Housatonic,RIVER,1.927,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2010,MA21-08,Cleveland Brook,Housatonic,RIVER,1.927,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2010,MA21-08,Cleveland Brook,Housatonic,RIVER,1.927,MILES,B,2,Aquatic Life,Fully Supporting,,,,0
2010,MA21-08,Cleveland Brook,Housatonic,RIVER,1.927,MILES,B,2,Primary Contact Recreation,Not Assessed,,,,0
2010,MA21-08,Cleveland Brook,Housatonic,RIVER,1.927,MILES,B,2,Secondary Contact Recreation,Not Assessed,,,,0
2010,MA21-09,Windsor Brook,Housatonic,RIVER,6.11,MILES,A,4C,Aesthetic,Fully Supporting,,,,1
2010,MA21-09,Windsor Brook,Housatonic,RIVER,6.11,MILES,A,4C,Fish Consumption,Not Assessed,,,,1
2010,MA21-09,Windsor Brook,Housatonic,RIVER,6.11,MILES,A,4C,Aquatic Life,Not Supporting,Low flow alterations,Flow Alterations from Water Diversions,,1
2010,MA21-09,Windsor Brook,Housatonic,RIVER,6.11,MILES,A,4C,Primary Contact Recreation,Not Assessed,,,,1
2010,MA21-09,Windsor Brook,Housatonic,RIVER,6.11,MILES,A,4C,Public Water Supply,Not Assessed,,,,1
2010,MA21-09,Windsor Brook,Housatonic,RIVER,6.11,MILES,A,4C,Secondary Contact Recreation,Not Assessed,,,,1
2010,MA21-10,Anthony Brook,Housatonic,RIVER,2.568,MILES,B,3,Aesthetic,Not Assessed,,,,0
2010,MA21-10,Anthony Brook,Housatonic,RIVER,2.568,MILES,B,3,Fish Consumption,Not Assessed,,,,0
2010,MA21-10,Anthony Brook,Housatonic,RIVER,2.568,MILES,B,3,Aquatic Life,Not Assessed,,,,0
2010,MA21-10,Anthony Brook,Housatonic,RIVER,2.568,MILES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2010,MA21-10,Anthony Brook,Housatonic,RIVER,2.568,MILES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2010,MA21-11,Wahconah Falls Brook,Housatonic,RIVER,3.381,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2010,MA21-11,Wahconah Falls Brook,Housatonic,RIVER,3.381,MILES,B,5,Fish Consumption,Not Assessed,,,,0
2010,MA21-11,Wahconah Falls Brook,Housatonic,RIVER,3.381,MILES,B,5,Aquatic Life,Fully Supporting,,,,0
2010,MA21-11,Wahconah Falls Brook,Housatonic,RIVER,3.381,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Wet Weather Discharges (Non-Point Source),,0
2010,MA21-11,Wahconah Falls Brook,Housatonic,RIVER,3.381,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Source Unknown,,0
2010,MA21-11,Wahconah Falls Brook,Housatonic,RIVER,3.381,MILES,B,5,Secondary Contact Recreation,Fully Supporting,,,,0
2010,MA21-12,Cady Brook,Housatonic,RIVER,3.507,MILES,A,2,Aesthetic,Fully Supporting,,,,0
2010,MA21-12,Cady Brook,Housatonic,RIVER,3.507,MILES,A,2,Fish Consumption,Not Assessed,,,,0
2010,MA21-12,Cady Brook,Housatonic,RIVER,3.507,MILES,A,2,Aquatic Life,Insufficient Information,,,,0
2010,MA21-12,Cady Brook,Housatonic,RIVER,3.507,MILES,A,2,Primary Contact Recreation,Not Assessed,,,,0
2010,MA21-12,Cady Brook,Housatonic,RIVER,3.507,MILES,A,2,Public Water Supply,Not Assessed,,,,0
2010,MA21-12,Cady Brook,Housatonic,RIVER,3.507,MILES,A,2,Secondary Contact Recreation,Not Assessed,,,,0
2010,MA21-14,Long Pond Brook,Housatonic,RIVER,2.047,MILES,B,4C,Aesthetic,Not Assessed,,,,1
2010,MA21-14,Long Pond Brook,Housatonic,RIVER,2.047,MILES,B,4C,Fish Consumption,Not Assessed,,,,1
2010,MA21-14,Long Pond Brook,Housatonic,RIVER,2.047,MILES,B,4C,Aquatic Life,Not Supporting,Low flow alterations,Impacts from Hydrostructure Flow Regulation/modification,,1
2010,MA21-14,Long Pond Brook,Housatonic,RIVER,2.047,MILES,B,4C,Primary Contact Recreation,Not Assessed,,,,1
2010,MA21-14,Long Pond Brook,Housatonic,RIVER,2.047,MILES,B,4C,Secondary Contact Recreation,Not Assessed,,,,1
2010,MA21-15,Hubbard Brook,Housatonic,RIVER,9.375,MILES,B,4C,Aquatic Life,Not Supporting,"Eurasian Water Milfoil, Myriophyllum spicatum",Introduction of Non-native Organisms (Accidental or Intentional),,1
2010,MA21-15,Hubbard Brook,Housatonic,RIVER,9.375,MILES,B,4C,Aquatic Life,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,1
2010,MA21-15,Hubbard Brook,Housatonic,RIVER,9.375,MILES,B,4C,Primary Contact Recreation,Fully Supporting,,,,1
2010,MA21-15,Hubbard Brook,Housatonic,RIVER,9.375,MILES,B,4C,Secondary Contact Recreation,Fully Supporting,,,,1
2010,MA21-15,Hubbard Brook,Housatonic,RIVER,9.375,MILES,B,4C,Aesthetic,Fully Supporting,,,,1
2010,MA21-15,Hubbard Brook,Housatonic,RIVER,9.375,MILES,B,4C,Fish Consumption,Not Assessed,,,,1
2010,MA21-16,Karner Brook,Housatonic,RIVER,4.664,MILES,A,4C,Aesthetic,Not Assessed,,,,1
2010,MA21-16,Karner Brook,Housatonic,RIVER,4.664,MILES,A,4C,Fish Consumption,Not Assessed,,,,1
2010,MA21-16,Karner Brook,Housatonic,RIVER,4.664,MILES,A,4C,Aquatic Life,Not Supporting,Low flow alterations,Flow Alterations from Water Diversions,,1
2010,MA21-16,Karner Brook,Housatonic,RIVER,4.664,MILES,A,4C,Primary Contact Recreation,Not Assessed,,,,1
2010,MA21-16,Karner Brook,Housatonic,RIVER,4.664,MILES,A,4C,Public Water Supply,Not Assessed,,,,1
2010,MA21-16,Karner Brook,Housatonic,RIVER,4.664,MILES,A,4C,Secondary Contact Recreation,Not Assessed,,,,1
2010,MA21-17,Southwest Branch Housatonic River,Housatonic,RIVER,5.835,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2010,MA21-17,Southwest Branch Housatonic River,Housatonic,RIVER,5.835,MILES,B,5,Fish Consumption,Not Assessed,,,,0
2010,MA21-17,Southwest Branch Housatonic River,Housatonic,RIVER,5.835,MILES,B,5,Aquatic Life,Not Supporting,Sedimentation/Siltation,Source Unknown,,0
2010,MA21-17,Southwest Branch Housatonic River,Housatonic,RIVER,5.835,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Source Unknown,,0
2010,MA21-17,Southwest Branch Housatonic River,Housatonic,RIVER,5.835,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Pipeline Breaks,,0
2010,MA21-17,Southwest Branch Housatonic River,Housatonic,RIVER,5.835,MILES,B,5,Secondary Contact Recreation,Fully Supporting,,,,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Aesthetic,Not Supporting,Taste and Odor,Municipal (Urbanized High Density Area),,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Aesthetic,Not Supporting,Taste and Odor,Source Unknown,,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Aesthetic,Not Supporting,Debris/Floatables/Trash,Municipal (Urbanized High Density Area),,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Secondary Contact Recreation,Not Supporting,Fecal Coliform,Municipal (Urbanized High Density Area),,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Secondary Contact Recreation,Not Supporting,Debris/Floatables/Trash,Municipal (Urbanized High Density Area),,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Secondary Contact Recreation,Not Supporting,Taste and Odor,Illicit Connections/Hook-ups to Storm Sewers,,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Secondary Contact Recreation,Not Supporting,Taste and Odor,Municipal (Urbanized High Density Area),,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Fish Consumption,Insufficient Information,,,,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Aquatic Life,Not Supporting,Polychlorinated biphenyls,Contaminated Sediments,,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Aquatic Life,Not Supporting,Combined Biota/Habitat Bioassessments,Municipal (Urbanized High Density Area),,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Aquatic Life,Not Supporting,Combined Biota/Habitat Bioassessments,Dam or Impoundment,,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Primary Contact Recreation,Not Supporting,Taste and Odor,Illicit Connections/Hook-ups to Storm Sewers,,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Primary Contact Recreation,Not Supporting,Debris/Floatables/Trash,Municipal (Urbanized High Density Area),,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Municipal (Urbanized High Density Area),,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Illicit Connections/Hook-ups to Storm Sewers,,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Primary Contact Recreation,Not Supporting,Taste and Odor,Municipal (Urbanized High Density Area),,0
2010,MA21-18,West Branch Housatonic River,Housatonic,RIVER,4.088,MILES,B,5,Secondary Contact Recreation,Not Supporting,Fecal Coliform,Illicit Connections/Hook-ups to Storm Sewers,,0
