Id,StreetName,Town,FacilityType,FacilityName,Program,ProgramSpecificId,Active
282416,8960 NORTH HWY 40,,DEP REGULATED FACILITY,US POLLUTION CONTROL INC,REGULATED ACTIVITY(S),,False
282421,5 BATCHELDER RD,,DEP REGULATED FACILITY,LRS ENVIRO SERVICES INC,REGULATED ACTIVITY(S),,False
282434,599 LANCASTER ST,LEOMINSTER,DEP REGULATED FACILITY,BAYSTATE APPAREL,REGULATED ACTIVITY(S),043085103,False
282442,1 ZOTTOLI RD,HOLDEN,DEP REGULATED FACILITY,CHRISTIE & THOMSON INC,REGULATED ACTIVITY(S),,False
282444,131 CRAWFORD ST,LEOMINSTER,DEP REGULATED FACILITY,SPECIALTY FILAMENTS INC,REGULATED ACTIVITY(S),,False
282446,25 TUCKER DR,LEOMINSTER,DEP REGULATED FACILITY,AFFORDABLE INTERIOR SYSTEMS INC,REGULATED ACTIVITY(S),043489948,True
282454,1280 HORSENCEK RD,DARTMOUTH,DEP REGULATED FACILITY,MASS AUDUBON SOCIETY,REGULATED ACTIVITY(S),,True
282458,25 MEADOWBROOK RD,HOLLISTON,DEP REGULATED FACILITY,25 MEADOWBROOK RD,REGULATED ACTIVITY(S),,True
282466,162 MORAINE ST,BROCKTON,DEP REGULATED FACILITY,NESSRALLA JOHN,REGULATED ACTIVITY(S),,True
282473,100 PLEASANT ST,UPTON,DEP REGULATED FACILITY,UPTON DEPARTMENT OF PUBLIC WORKS,REGULATED ACTIVITY(S),,True
282481,223 MOODY ST,WALTHAM,DEP REGULATED FACILITY,CRONINS LANDING,REGULATED ACTIVITY(S),,True
282494,110 LONG POND RD,PLYMOUTH,DEP REGULATED FACILITY,CAPE COD ENDODONTICS,REGULATED ACTIVITY(S),,True
282517,251 MAIN ST,DALTON,DEP REGULATED FACILITY,CHARLES ST JOHN DDS,REGULATED ACTIVITY(S),,False
282519,634 MAIN ST,LANCASTER,DEP REGULATED FACILITY,634 MAIN ST,REGULATED ACTIVITY(S),,True
282521,337 WATTAQUADOCK HILL RD,BOLTON,DEP REGULATED FACILITY,337 WATTAQUADOCK HILL RD,REGULATED ACTIVITY(S),,True
282525,221 CENTER ST,MALDEN,DEP REGULATED FACILITY,AMERICAN SPEEDY PRINTING PRODUCTS,REGULATED ACTIVITY(S),,False
282527,994 CRESCENT ST,BROCKTON,DEP REGULATED FACILITY,CURTIN CLAIRE,REGULATED ACTIVITY(S),,True
282529,437 HIGHLAND ST,MARSHFIELD,DEP REGULATED FACILITY,PARNAS HELEN,REGULATED ACTIVITY(S),,True
282531,180 SPRING ST,MARSHFIELD,DEP REGULATED FACILITY,HERMAN BRADFORD & BARBARA,REGULATED ACTIVITY(S),,True
282533,240 EAST ST,MANSFIELD,DEP REGULATED FACILITY,MANSFIELD HIGH SCHOOL,REGULATED ACTIVITY(S),282085,True
282537,151 UNIVERSITY AVE,WESTWOOD,DEP REGULATED FACILITY,DADE BEHRING INC,REGULATED ACTIVITY(S),,False
282545,ARTHUR ST,HOLLISTON,DEP REGULATED FACILITY,CATLIN ESTATES LOT 1,REGULATED ACTIVITY(S),,True
282547,HUBBARD ST,WESTFIELD,DEP REGULATED FACILITY,WESTFIELD CLAY TENNIS COURTS,REGULATED ACTIVITY(S),,False
282549,106 LONCZAK DR,CHICOPEE,DEP REGULATED FACILITY,US TSUBAKI AUTOMOTIVE LLC,REGULATED ACTIVITY(S),274253830,True
282552,79 ROC SAM PARK RD,BRAINTREE,DEP REGULATED FACILITY,N CIBOTTI,REGULATED ACTIVITY(S),,False
282555,CORNER PARK LAND AND RIDGE RD,HOLLAND,DEP REGULATED FACILITY,TANSEY DAVID RESIDENCE,REGULATED ACTIVITY(S),,True
282557,60 CAMPANELLI DR,BRAINTREE,DEP REGULATED FACILITY,STOP & SHOP SUPERMARKET COMPANY,REGULATED ACTIVITY(S),282109,False
282628,26 THOMAS PATTEN DR,RANDOLPH,DEP REGULATED FACILITY,RANDOLPH ENGINEERING,REGULATED ACTIVITY(S),,True
282694,209 PICKERING ST,,DEP REGULATED FACILITY,LOGANO TRANSPORTATION CO INC,REGULATED ACTIVITY(S),,False
282696,39 FALLS INDUSTRIAL PARK RD,HUDSON,DEP REGULATED FACILITY,TCI INCORPORATED,REGULATED ACTIVITY(S),141666969,False
282699,151 PROVIDENCE RD,GRAFTON,PUBLIC WATER SUPPLY SYSTEM,COUNTRYSIDE CONDOMINIUM,WATER SUPPLY/DRINKING WATER,2110004,True
282703,590 WAREHAM RD,PLYMOUTH,DEP REGULATED FACILITY,MCCARTHY JOHN,REGULATED ACTIVITY(S),,True
282712,178 SHERBERT RD,ASHBURNHAM,DEP REGULATED FACILITY,178 SHERBERT RD,REGULATED ACTIVITY(S),,True
282714,74 EDRO ISLE RD,WESTMINSTER,DEP REGULATED FACILITY,74 EDRO ISLE RD,REGULATED ACTIVITY(S),,True
282718,MCGUIRE RD,LEXINGTON,DEP REGULATED FACILITY,ATRIA SOFTWARE,REGULATED ACTIVITY(S),,True
282719,OAK PARK,BEDFORD,DEP REGULATED FACILITY,AWARE,REGULATED ACTIVITY(S),,True
282720,OAK PARK,BEDFORD,DEP REGULATED FACILITY,CAMBRIDGE HEART,REGULATED ACTIVITY(S),,True
282721,KINGSLEY RD,MONROE,DEP REGULATED FACILITY,MONROE WATER SUPPLY DAM,REGULATED ACTIVITY(S),,True
282723,45 INDUSTRIAL PL,NEWTON,DEP REGULATED FACILITY,HARRINGTON PATRICK,REGULATED ACTIVITY(S),,False
282740,247 WESTERN AVE,NEWTON,DEP REGULATED FACILITY,CHARLES BANK LAUNDRY,REGULATED ACTIVITY(S),,True
282743,25 MAIN ST,SAUGUS,DEP REGULATED FACILITY,SAUGUS MEETING HOUSE,REGULATED ACTIVITY(S),,False
282752,22 LILLY POND RD,BOXFORD,DEP REGULATED FACILITY,DURSO STEVEN,REGULATED ACTIVITY(S),,True
282754,BAKER BRIDGE RD,LINCOLN,DEP REGULATED FACILITY,CARROLL SCHOOL,REGULATED ACTIVITY(S),,False
282759,59 HICKS AVE,MEDFORD,DEP REGULATED FACILITY,SHERWIN WILLIAMS 704393,REGULATED ACTIVITY(S),340526850,True
282761,SICHOL BLVD,WALES,DEP REGULATED FACILITY,OLEARY PATRICK J COTTAGE,REGULATED ACTIVITY(S),,True
282768,250 WATERVLIET SHAKER RD,,DEP REGULATED FACILITY,WEST CENTRAL ENVIRONMENTAL CORPORATION,REGULATED ACTIVITY(S),161130729,True
282770,928 EAST HAZELWOOD AVE,,DEP REGULATED FACILITY,ACV ENVIRONMENTAL SERVICES,REGULATED ACTIVITY(S),112710601,True
282772,4801 SOUTH WOOD AVE,,DEP REGULATED FACILITY,MEROLA ENTERPRISES INC,REGULATED ACTIVITY(S),,False
282778,101 HAMPTON AVE,NEEDHAM,DEP REGULATED FACILITY,AG TECHNOLOGY CORPORATION,REGULATED ACTIVITY(S),042733209,False
282792,38 SIDNEY ST,CAMBRIDGE,DEP REGULATED FACILITY,ACUSPHERE INC,REGULATED ACTIVITY(S),,False
282812,386 WASHINGTON ST,WELLESLEY,DEP REGULATED FACILITY,ALPHAGRAPHICS PRINTSHOPS OF THE FUTURE,REGULATED ACTIVITY(S),,False
282830,PARK ST,MATTAPOISETT,DEP REGULATED FACILITY,PARK PLACE,REGULATED ACTIVITY(S),,True
282832,153 HERRING POND RD,PLYMOUTH,DEP REGULATED FACILITY,MONSOUR ROBERT,REGULATED ACTIVITY(S),,True
282839,1254 CHESTNUT ST,NEWTON,DEP REGULATED FACILITY,ANGIOGRAPHICS INC,REGULATED ACTIVITY(S),042779930,True
282864,ARIEL CIR,MILFORD,DEP REGULATED FACILITY,ARIEL CIRCLE,REGULATED ACTIVITY(S),,True
282866,19 FIRST ST,TEMPLETON,DEP REGULATED FACILITY,19 FIRST ST,REGULATED ACTIVITY(S),,True
282871,38 MAIN ST,AYER,DEP REGULATED FACILITY,AYER SPORTS AND SCREENING,REGULATED ACTIVITY(S),042752293,True
282884,160 MIDDLEBORO AVE,TAUNTON,DEP REGULATED FACILITY,LALLY COLUMN CORP,REGULATED ACTIVITY(S),282312,True
282886,102 NORTH WASHINGTON ST,NORTH ATTLEBOROUGH,DEP REGULATED FACILITY,DARAS QUALITY CUTS,REGULATED ACTIVITY(S),,False
282888,MANLEY ST,WEST BRIDGEWATER,DEP REGULATED FACILITY,WEST BRIDGEWATER WATER DEPARTMENT,REGULATED ACTIVITY(S),,True
282890,14 POPLAR AVE,SCITUATE,DEP REGULATED FACILITY,HASLAM GAIL & EDWIN,REGULATED ACTIVITY(S),,True
282892,OFF CANAL VIEW RD,BOURNE,DEP REGULATED FACILITY,BOURNE WATER DISTRICT,REGULATED ACTIVITY(S),,True
282894,9 DRUMHACK RD,GLOUCESTER,DEP REGULATED FACILITY,RICHTER WALTER,REGULATED ACTIVITY(S),,True
282896,249 OLD POND RD,BECKET,DEP REGULATED FACILITY,PERLMAN LEONA  ASSESSORS MAP 210  LOT 47,REGULATED ACTIVITY(S),,True
282900,287 COUNTY RD,WESTFIELD,DEP REGULATED FACILITY,MAHONEYS,REGULATED ACTIVITY(S),,True
282902,29 PROSPECT ST,WEST BOYLSTON,DEP REGULATED FACILITY,NE ANIMAL MEDICAL CENTER,REGULATED ACTIVITY(S),,False
282904,168 SOUTH POND DR,BREWSTER,DEP REGULATED FACILITY,MOHAN STEVEN,REGULATED ACTIVITY(S),,True
282907,179 MANOMET AVE,PLYMOUTH,DEP REGULATED FACILITY,CARBERRY RAYMOND & REGINA,REGULATED ACTIVITY(S),,True
282909,ELM ST,BLACKSTONE,DEP REGULATED FACILITY,GW #6,REGULATED ACTIVITY(S),,True
282925,1432 LANCASTER AVE,LUNENBURG,DEP REGULATED FACILITY,1432 LANCASTER AVE,REGULATED ACTIVITY(S),,True
282927,13 NEED ST,MEDFIELD,DEP REGULATED FACILITY,PRINDLE WILLIAM,REGULATED ACTIVITY(S),,True
282980,LOT #44 ON PINE ISLAND LK,WESTHAMPTON,DEP REGULATED FACILITY,MAZIAR JOSEPH COTTAGE,REGULATED ACTIVITY(S),,True
282992,OFF CLIFF RD,BELLINGHAM,DEP REGULATED FACILITY,WELL # 12,REGULATED ACTIVITY(S),,True
282994,CARLSON LN,GARDNER,DEP REGULATED FACILITY,CARLSON ESTATES,REGULATED ACTIVITY(S),,True
283017,5500 NORTH MAIN ST,FALL RIVER,DEP REGULATED FACILITY,FOUR WINDS ESTATES,REGULATED ACTIVITY(S),,True
283019,110 HERMAN MELLVILLE BLVD,NEW BEDFORD,DEP REGULATED FACILITY,MARLEES SEAFOOD INC,REGULATED ACTIVITY(S),,False
283021,73 BEAULIEU ST,WESTPORT,DEP REGULATED FACILITY,BERNARD MICHAEL,REGULATED ACTIVITY(S),,True
283036,752 WEST MAIN ST,PLAINFIELD,DEP REGULATED FACILITY,PAUL FUHRMAN,REGULATED ACTIVITY(S),,True
283043,FALLS BLVD,QUINCY,DEP REGULATED FACILITY,AVALON AT FAXON PARK,REGULATED ACTIVITY(S),,True
283045,200 GARDNER ST,BOSTON,DEP REGULATED FACILITY,GARDNER STREET LANDFILL,REGULATED ACTIVITY(S),046001380,True
283050,54 MAPLE ST,RUTLAND,DEP REGULATED FACILITY,KUSTOM FABRICATION,REGULATED ACTIVITY(S),,False
283052,382 SOUTHBRIDGE ST,WORCESTER,DEP REGULATED FACILITY,PROVIDENCE & WORCESTER RAILROAD,REGULATED ACTIVITY(S),,True
283055,115 BEECHWOOD ST-LOT 17,COHASSET,DEP REGULATED FACILITY,BEECHWOOD STREET REALTY TRUST,REGULATED ACTIVITY(S),,True
283059,101 MYSTIC AVE,MEDFORD,DEP REGULATED FACILITY,WEB TECH OF AMERICA INC,REGULATED ACTIVITY(S),,False
283061,227 PUTNAM HILL RD,SUTTON,DEP REGULATED FACILITY,BLACKSTONE NATIONAL GOLF CLUB,REGULATED ACTIVITY(S),,True
283070,1269 BEACON ST,BROOKLINE,DEP REGULATED FACILITY,BOSTON ORTHO GROUP,REGULATED ACTIVITY(S),,False
283084,48 SEVEN STAR RD,GROVELAND,DEP REGULATED FACILITY,BELLVUE WILLIAM,REGULATED ACTIVITY(S),,True
283114,VINTON RD,HOLLAND,DEP REGULATED FACILITY,FORRESTER BILL SINGLE FAMILY HOME,REGULATED ACTIVITY(S),,True
283116,48 LAMBS GRV,SPENCER,DEP REGULATED FACILITY,48 LAMBS GROVE,REGULATED ACTIVITY(S),,True
283119,40 CANTERBURY LN,NEEDHAM,DEP REGULATED FACILITY,SMITH WILLIAM W,REGULATED ACTIVITY(S),,True
283179,266 WEST CUMMINGS PARK,WOBURN,DEP REGULATED FACILITY,COLOR EXPRESS,REGULATED ACTIVITY(S),205336506,True
283181,ASH ST,HOPKINTON,DEP REGULATED FACILITY,HEARTHSTONE SUBDIVISION,REGULATED ACTIVITY(S),,True
283197,110 BOXFORD RD,ROWLEY,RELEASE,LAIDLAW FMR,WASTE SITE CLEANUP,,True
283198,234 WORCESTER ST,WELLESLEY,RELEASE,SILVER LAKE DODGE,WASTE SITE CLEANUP,,True
283207,COMINS POND,WARREN,DEP REGULATED FACILITY,WARREN WATER DISTRICT,REGULATED ACTIVITY(S),,True
283210,31R CENTRAL AVE,NEEDHAM,DEP REGULATED FACILITY,CONSUMER GRAPHICS,REGULATED ACTIVITY(S),888888888,True
283218,8 EXECUTIVE PARK DR,BILLERICA,DEP REGULATED FACILITY,STEVKEN MANUFACTURING CO,REGULATED ACTIVITY(S),043091839,False
283224,171 B MERRIMAC ST,WOBURN,DEP REGULATED FACILITY,SPECTRUM PRINTING & GRAPHICS,REGULATED ACTIVITY(S),,False
283231,1 LOWELL AVE,WINCHESTER,DEP REGULATED FACILITY,LITHO CRAFT,REGULATED ACTIVITY(S),043062154,True
283233,60 PLEASANT ST,BOSTON,DEP REGULATED FACILITY,METROPOLITAN SHOW PRINT,REGULATED ACTIVITY(S),,False
283245,77 POWDERMILL RD,ACTON,RELEASE,NORTON PERFORMANCE PLASTICS CORP,WASTE SITE CLEANUP,,True
283246,42 BROAD ST,MEDWAY,RELEASE,HEMARO TRUST,WASTE SITE CLEANUP,,True
283249,112 EAST MAIN ST,WEBSTER,RELEASE,HESS STATION 21210,WASTE SITE CLEANUP,,True
283251,33 Mill St,TEMPLETON,RELEASE,BIRCH HILL DAM RESERVOIR,AIR AND WASTE,,True
283261,51 INDEPENDENCE RD,ACTON,RELEASE,WR GRACE DARAMIC PLANT,WASTE SITE CLEANUP,,True
283267,22-28 PROSPECT ST,WOBURN,DEP REGULATED FACILITY,PSS IMAGING INC,REGULATED ACTIVITY(S),,False
283269,1630 DIESEL AVE,,DEP REGULATED FACILITY,TRIAD TRANSPORT INC,REGULATED ACTIVITY(S),731282029,False
283272,385 UNIVERSITY AVE,WESTWOOD,DEP REGULATED FACILITY,DOCUSERVE,REGULATED ACTIVITY(S),,True
283274,565A MAIN ST,READING,DEP REGULATED FACILITY,PRINTING PLUS,REGULATED ACTIVITY(S),043266430,False
283302,570 LIBERTY ST,BRAINTREE,DEP REGULATED FACILITY,GRASS INSTRUMENT COMPANY,REGULATED ACTIVITY(S),,True
283309,11 FRENCH DR,BOYLSTON,DEP REGULATED FACILITY,TOWER HILL BOTANIC GARDEN,REGULATED ACTIVITY(S),,True
283313,321 STOW RD,MARLBOROUGH,DEP REGULATED FACILITY,321 STOW RD,REGULATED ACTIVITY(S),,True
283315,SADDLE HILL RD,HOPKINTON,DEP REGULATED FACILITY,EMERALD HILLS WEST SUBDIVISION,REGULATED ACTIVITY(S),,True
283317,OFF ELLIS ST,MEDWAY,DEP REGULATED FACILITY,ELLIS FARM,REGULATED ACTIVITY(S),,True
283319,METCALF RD,MENDON,DEP REGULATED FACILITY,CARPENTER HILL SUBDIVISION PHASE II,REGULATED ACTIVITY(S),,True
283321,123 BOSTON POST RD,MARLBOROUGH,DEP REGULATED FACILITY,EMBASSY SUITES HOTEL,REGULATED ACTIVITY(S),,True
283329,KELLY ST,MEDWAY,DEP REGULATED FACILITY,EVERGREEN GLEN CAMELOT III,REGULATED ACTIVITY(S),,True
283338,67A AND 69 SEARS RD,SOUTHBOROUGH,DEP REGULATED FACILITY,67A & 69 SEARS RD,REGULATED ACTIVITY(S),,True
283341,BROOKSIDE DR,GARDNER,DEP REGULATED FACILITY,BROOKSIDE DR,REGULATED ACTIVITY(S),,True
283343,HEMENWAY STREET 7 LOVERS LN,MARLBOROUGH,DEP REGULATED FACILITY,HEMENWAY ST & LOVERS LANE,REGULATED ACTIVITY(S),,True
283347,178 BARRE RD,OAKHAM,DEP REGULATED FACILITY,OAKHAM FIRE STATION,REGULATED ACTIVITY(S),,True
283354,31 CANDLESTICK RD,NORTH ANDOVER,DEP REGULATED FACILITY,PONZINI ROBERT,REGULATED ACTIVITY(S),,True
283388,36 ARGONNE ST,QUINCY,DEP REGULATED FACILITY,KELLEY PATRICK SCOTT,REGULATED ACTIVITY(S),,False
283417,105 ROSEMONT RD,WESTWOOD,DEP REGULATED FACILITY,STREAM INTERNATIONAL,REGULATED ACTIVITY(S),282834,False
283419,35 ROXBURY DR,LITTLETON,DEP REGULATED FACILITY,35 ROXBURY DR,REGULATED ACTIVITY(S),,True
283438,15 WALNUT RD,HAMILTON,DEP REGULATED FACILITY,SAMS CLEANERS INC,REGULATED ACTIVITY(S),042301281,True
283465,70 BLANCHARD RD,BURLINGTON,RELEASE,TECH WELD CORP,WASTE SITE CLEANUP,,True
283466,15 UNION AVE,SUDBURY,RELEASE,15 UNION AVENUE,WASTE SITE CLEANUP,,True
283483,45 NEW YORK AVE,FRAMINGHAM,DEP REGULATED FACILITY,GENZYME CORPORATION,REGULATED ACTIVITY(S),,True
283505,598 ESSEX ST,LAWRENCE,DEP REGULATED FACILITY,SPINNING WRENCHES,REGULATED ACTIVITY(S),,True
283513,2-28 ALPINE LN,CHELMSFORD,RELEASE,PARLMONT PLAZA,WASTE SITE CLEANUP,,True
283516,RUST ISLAND-LOT 6,GLOUCESTER,DEP REGULATED FACILITY,DADDIO DOMINICK,REGULATED ACTIVITY(S),,True
283519,275-279 TURNPIKE RD,ROWLEY,DEP REGULATED FACILITY,GEORGE PEARCE,REGULATED ACTIVITY(S),,False
283528,80 PEJEPSCOT,,DEP REGULATED FACILITY,GRIMMEL INDUSTRIES,REGULATED ACTIVITY(S),,False
283530,CHEROKEE LN,WALPOLE,DEP REGULATED FACILITY,HERITAGE PINES II,REGULATED ACTIVITY(S),,True
283544,VARIOUS TOWNS,MEDWAY,DEP REGULATED FACILITY,TRANSMISSION LINE RIGHT OF WAY,REGULATED ACTIVITY(S),,True
283546,HVN AND EBEN ST,MILFORD,DEP REGULATED FACILITY,HAVEN & EBEN ST,REGULATED ACTIVITY(S),,True
283548,ROBINSON RD,WESTFORD,DEP REGULATED FACILITY,WESTFORD MANOR ESTATES,REGULATED ACTIVITY(S),,True
283573,1602 CONCORD ST,FRAMINGHAM,DEP REGULATED FACILITY,GRAPHTEX INC,REGULATED ACTIVITY(S),042762832,False
283579,28 DAMRELL ST,BOSTON,DEP REGULATED FACILITY,GUTHRIE NIXON & SMITH INC,REGULATED ACTIVITY(S),042737318,False
283602,1 FEDERAL DR,BRAINTREE,DEP REGULATED FACILITY,HUTTING DISTRIBUTION,REGULATED ACTIVITY(S),,True
283603,45 JOHNSON RD,BRAINTREE,DEP REGULATED FACILITY,BN YANOW & CO,REGULATED ACTIVITY(S),,True
283605,PULASKI BOULEVARD PINE GROVE AVE,BELLINGHAM,DEP REGULATED FACILITY,DEER RUN SUBDIVISION,REGULATED ACTIVITY(S),,True
283607,27 FOLLETTE ST,GRAFTON,RELEASE,FOLLETTE ST GRAVEL PIT,WASTE SITE CLEANUP,,True
283617,350 PASCO RD,SPRINGFIELD,DEP REGULATED FACILITY,OMNISPHERE CORPORATION,REGULATED ACTIVITY(S),,False
283618,350 PASCO RD,SPRINGFIELD,CROSS CONNECTION,OMNISPHERE CORPORATION,WATER SUPPLY/DRINKING WATER,,False
283620,101 OLD COLONY AVE,QUINCY,DEP REGULATED FACILITY,GRANITE CITY SELF STORAGE,REGULATED ACTIVITY(S),,True
283633,387 UNIVERSITY AVE,WESTWOOD,DEP REGULATED FACILITY,AMER COM INC,REGULATED ACTIVITY(S),,True
283634,450 TAYLOR ST,SPRINGFIELD,RELEASE,TAYLOR ST LOT 8,WASTE SITE CLEANUP,,True
283635,345 UNIVERSITY AVE,WESTWOOD,DEP REGULATED FACILITY,METROPOLITAN CABINET DISTRIBUTORS,REGULATED ACTIVITY(S),,True
283639,190 MAIN ST,NORTHFIELD,RELEASE,S & W TEXACO,WASTE SITE CLEANUP,,True
283640,1 HIGH ST,WINCHENDON,DEP REGULATED FACILITY,RAYS FURNITURE WAREHOUSE INC,REGULATED ACTIVITY(S),,True
283642,498 MAIN ST,HAMPDEN,RELEASE,COUNTRY AUTO CITGO,WASTE SITE CLEANUP,,True
283643,381 UNIVERSTIY AVE,WESTWOOD,DEP REGULATED FACILITY,IMAGE TECH,REGULATED ACTIVITY(S),,False
283645,195 RIVER RD,BERLIN,DEP REGULATED FACILITY,195 RIVER RD,REGULATED ACTIVITY(S),,True
283656,BURLINGAME RD,CHARLTON,DEP REGULATED FACILITY,LOT 12B BURLINGAME RD,REGULATED ACTIVITY(S),,True
283659,MONSON RD,WALES,DEP REGULATED FACILITY,SILVER MEADOW,REGULATED ACTIVITY(S),,True
283666,16 STATION RD,RUSSELL,DEP REGULATED FACILITY,INDIAN RIVER POWER SUPPLY LLC,REGULATED ACTIVITY(S),,True
283670,42 MIDTECH DR,YARMOUTH,DEP REGULATED FACILITY,CAPES KITCHEN INC,REGULATED ACTIVITY(S),,True
283672,MAIN ST,SOMERSET,DEP REGULATED FACILITY,SOMERSET BOAT RAMP,REGULATED ACTIVITY(S),,True
283674,PINE AVE,BROCKTON,DEP REGULATED FACILITY,MA HIGHWAY DEPARTMENT,REGULATED ACTIVITY(S),,True
283677,215 WHELPLEY RD,EASTHAM,DEP REGULATED FACILITY,BARTOLINI ANTHONY,REGULATED ACTIVITY(S),,True
283679,ARNOLD PL,NORTON,DEP REGULATED FACILITY,SANDY BROOKS FARMS SUBDIVISION,REGULATED ACTIVITY(S),,True
283681,93 ACRES AVE,YARMOUTH,DEP REGULATED FACILITY,HOBERT STEVE,REGULATED ACTIVITY(S),,True
283683,68 CENTER ST,PLYMPTON,DEP REGULATED FACILITY,MEADE GAIL,REGULATED ACTIVITY(S),,True
283685,11 CURTIS ST,SCITUATE,DEP REGULATED FACILITY,DONNELLY JACK,REGULATED ACTIVITY(S),,True
283687,199 OAK ST,PEMBROKE,DEP REGULATED FACILITY,PEMBROKE HOSPITAL,REGULATED ACTIVITY(S),,True
283689,455 SOMERSET AVE,DIGHTON,DEP REGULATED FACILITY,MAXALDAN,REGULATED ACTIVITY(S),,False
283691,577 MAIN ST,DENNIS,DEP REGULATED FACILITY,MURRAYS FUEL OIL SERVICE,REGULATED ACTIVITY(S),,True
283693,1060 SOUTH ST,WRENTHAM,DEP REGULATED FACILITY,WRENTHAM VILLAGE PREMIUM OUTLETS,REGULATED ACTIVITY(S),,True
283695,50 OLD POTTERY LN,NORWELL,DEP REGULATED FACILITY,BOVA GEORGE,REGULATED ACTIVITY(S),,True
283697,MENDALL RD,ROCHESTER,DEP REGULATED FACILITY,MECKE RICHARD,REGULATED ACTIVITY(S),,True
283699,67 MALLARD RD,MARSHFIELD,DEP REGULATED FACILITY,ROUNBEHLER PAUL,REGULATED ACTIVITY(S),,True
283701,UNION ST AND WHITES PATH,YARMOUTH,DEP REGULATED FACILITY,TAYLOR OSCAR,REGULATED ACTIVITY(S),,True
283703,79 ATWOOD LN,CHATHAM,DEP REGULATED FACILITY,HOYT HENRY & JUDITH,REGULATED ACTIVITY(S),,True
283705,DURFEE ST,NEW BEDFORD,DEP REGULATED FACILITY,ROCKDALE HEIGHTS,REGULATED ACTIVITY(S),,True
283707,66 HALFWAY POND RD,PLYMOUTH,DEP REGULATED FACILITY,COADY WILLIAM,REGULATED ACTIVITY(S),,True
283710,16 GAVINS POND RD,SHARON,DEP REGULATED FACILITY,SHARON TOWN OF,REGULATED ACTIVITY(S),,True
283723,7 RANTOUL ST,BEVERLY,DEP REGULATED FACILITY,GOLDBERG ENERGY MANAGEMENT INC,REGULATED ACTIVITY(S),,False
283746,586 RUTHERFORD AVE,BOSTON,DEP REGULATED FACILITY,HENRY N SAWYER & CO INC,REGULATED ACTIVITY(S),042144471,False
283749,WHITNEY POND,GROTON,DEP REGULATED FACILITY,WHITNEY POND WELL,REGULATED ACTIVITY(S),,True
283751,403 PAPER MILL RD,WESTFIELD,DEP REGULATED FACILITY,CHICOPEE CONCRETE SERVICE INC WESTFIELD,REGULATED ACTIVITY(S),042278770,True
283752,275 TURNPIKE RD,WESTBOROUGH,DEP REGULATED FACILITY,INDIAN MEADOWS WELL,REGULATED ACTIVITY(S),,True
283770,696 VIRGINIA RD,CONCORD,DEP REGULATED FACILITY,ENVIRONMENTAL RESEARCH CONSULTING & ENGR,REGULATED ACTIVITY(S),,True
283773,91-95 SARGENT ST,BELCHERTOWN,DEP REGULATED FACILITY,MEDICAL OFFICE BUILDING,REGULATED ACTIVITY(S),,True
283776,46 HARVARD ST,WESTWOOD,DEP REGULATED FACILITY,OUTPUT TECHNOLOGIES,REGULATED ACTIVITY(S),,False
283794,11 MICHIGAN DR,NATICK,DEP REGULATED FACILITY,ATLANTIC REHAB,REGULATED ACTIVITY(S),,True
283795,118 GREAT RD,STOW,DEP REGULATED FACILITY,PRO HAIR DESIGN INC,REGULATED ACTIVITY(S),,True
283828,209 WALDEN ST,CONCORD,RELEASE,CONCORD FIRE DEPARTMENT,WASTE SITE CLEANUP,,True
283831,386 390 SOUTHBRIDGE ST,AUBURN,RELEASE,FMR BUCKLEY OIL FACILITY,WASTE SITE CLEANUP,,True
283832,296 NONOTUCK ST,NORTHAMPTON,DEP REGULATED FACILITY,SUMMIT PLASTIC SOLUTIONS INC - PRO DIV,REGULATED ACTIVITY(S),,False
283834,41P SUTTON LN,WORCESTER,DEP REGULATED FACILITY,ABRASIVE BLASTING & COATING CO,REGULATED ACTIVITY(S),,True
283840,OFF BOYLSTON ST,SHREWSBURY,DEP REGULATED FACILITY,FIELDSTONE ESTATES,REGULATED ACTIVITY(S),,True
283872,118 WILL DR,CANTON,RELEASE,P&L ELECTROPLATING,WASTE SITE CLEANUP,,True
283874,116 COUNTRY WAY,SCITUATE,DEP REGULATED FACILITY,HARPER PAULA,REGULATED ACTIVITY(S),,True
283876,PARSONS AVE,HALIFAX,DEP REGULATED FACILITY,PARSONS LANE ELDERLY AND FAMILY HOUSING,REGULATED ACTIVITY(S),,True
283884,16 CUTLER RD,ANDOVER,DEP REGULATED FACILITY,BAGNI ALAN,REGULATED ACTIVITY(S),,True
283888,153 PROVIDENCE RD,MILLVILLE,DEP REGULATED FACILITY,CANTERBURY CONDO VII TRUST,REGULATED ACTIVITY(S),,True
283890,10 FANARAS DR,SALISBURY,DEP REGULATED FACILITY,CAMBRIDGEPORT AIR SYSTEMS,REGULATED ACTIVITY(S),042017923,False
283904,VAUGHN ST,LAKEVILLE,DEP REGULATED FACILITY,MA HIGHWAY DEPARTMENT,REGULATED ACTIVITY(S),,True
283906,90 NORTH CARL ANNON CT,FOXBOROUGH,DEP REGULATED FACILITY,FOXBOROUGH HOUSING AUTHORITY,REGULATED ACTIVITY(S),,True
283945,94 WACHUSETT ST,HOLDEN,DEP REGULATED FACILITY,ARELLO INC,REGULATED ACTIVITY(S),,False
283950,44 CRESTWOOD DR,SOUTHBRIDGE,DEP REGULATED FACILITY,OLSON HOLLIE S,REGULATED ACTIVITY(S),,False
