Year,PWSName,ContaminantGroup,RaworFinished,Result
1991,HALIFAX WATER DEPARTMENT,VOC,F,1
1991,HANOVER WATER DEPT,VOC,F,5
1991,HANSCOM AFB,THM,F,1
1991,HANSON WATER DEPARTMENT,VOC,F,7
1991,HARDWICK ELEMENTARY SCHOOL,NITRAT,F,1
1991,HARWICH WATER DEPARTMENT,VOC,F,13
1991,HAVERHILL WATER DEPT,THM,F,4
1991,HAVERHILL WATER DEPT,VOC,F,2
1991,HENRY P. CLOUGH SCHOOL,VOC,F,1
1991,HILL WATER COMPANY,VOC,F,3
1991,HINSDALE WATER DEPT,VOC,F,6
1991,"HOLDEN WATER DIVISION, DPW",VOC,F,4
1991,HOLLISTON WATER DEPARTMENT,VOC,F,1
1991,HOLYOKE WATER WORKS,VOC,F,5
1991,HOUSATONIC WATER WORKS,THM,F,1
1991,HOUSATONIC WATER WORKS,VOC,F,8
1991,HUDSON WATER SUPPLY,THM,F,1
1991,HUDSON WATER SUPPLY,VOC,F,12
1991,HUNTINGTON WATER DEPT,SOC,F,6
1991,HUNTINGTON WATER DEPT,VOC,F,5
1991,HUSSEY PLASTIC,VOC,F,1
1991,"HYANNIS WATER SYSTEM, TOWN OF BARNSTABLE",VOC,F,41
1991,INST FOR INTL COOPERATION AND DEVLPMT,VOC,F,2
1991,IPSWICH DPU  WATER DEPT,THM,F,4
1991,LAFAYETTE PARK,VOC,F,1
1991,LAWRENCE WATER WORKS,VOC,F,12
1991,LEICESTER WATER SUPPLY DISTRICT,VOC,F,2
1991,LENOX DPW WATER DIVISION,THM,F,1
1991,LEOMINSTER WATER DIVISION,VOC,F,5
1991,LIBERTY HOUSE CONDOMINIUM,VOC,F,1
1991,LINCOLN WATER DEPT,THM,F,1
1991,LITTLETON WATER DEPARTMENT,VOC,F,1
1991,LOWELL REGIONAL WATER UTILITY,RADIO,F,2
1991,LOWELL REGIONAL WATER UTILITY,VOC,F,1
1991,LUDLOW WATER DEPT (SPRINGFIELD W&SC),THM,F,4
1991,LYNN WATER AND SEWER COMM,THM,F,12
1991,LYNN WATER AND SEWER COMM,VOC,F,8
1991,LYNNFIELD CENTER WATER DISTRICT,VOC,F,6
1991,LYNNFIELD WATER DIST. (MWRA),SOC,F,6
1991,MANCHESTER BY THE SEA DPW,VOC,F,7
1991,MANSFIELD WATER DIVISION,VOC,F,1
1991,MARION WATER DIVISION,VOC,F,1
1991,MARLBOROUGH DPW  WATER DIV. (MWRA),THM,F,3
1991,MARLBOROUGH DPW  WATER DIV. (MWRA),VOC,F,3
1991,MARSHFIELD WATER DEPARTMENT,VOC,F,20
1991,MASHPEE MIDDLE SCHOOL,VOC,F,1
1991,MATTHEWS,NITRAT,F,1
1991,MATTHEWS,SOC,F,6
1991,MATTHEWS,SODIUM,F,1
1991,MEDFIELD WATER DEPT.,VOC,F,7
1991,MEDWAY WATER DEPARTMENT,VOC,F,5
1991,METHUEN WATER DEPT,THM,F,1
1991,METHUEN WATER DEPT,VOC,F,6
1991,MIDDLEBOROUGH WATER SUPPLY,VOC,F,3
1991,MILL RIVER WATER TAKERS ASSOCIATION,VOC,F,3
1991,MISCOE HILL MIDDLE SCHOOL,VOC,F,1
1991,MONROE WATER DISTRICT,VOC,F,2
1991,MONTEREY WATER COMPANY,VOC,F,2
1991,MONTGOMERY MARKET PLACE,VOC,F,2
1991,MT CARMEL RETREAT CENTER,VOC,F,2
1991,NATICK WATER AND SEWER DIVISION,VOC,F,15
1991,NATICK WATER AND SEWER DIVISION,VOC,R,8
1991,NEEDHAM WATER DEPT,THM,F,2
1991,NEW ENGLAND LABORERS TRAINING ACADEMY,VOC,F,1
1991,NEW ENGLAND NEWSPAPER COMPANY (NENSCO),VOC,F,3
1991,NEWBURYPORT WATER DEPARTMENT,THM,F,1
1991,NORTH ADAMS WATER DEPT,THM,F,3
1991,NORTH ADAMS WATER DEPT,VOC,F,5
1991,NORTH ANDOVER WATER DEPT,THM,F,2
1991,NORTH ANDOVER WATER DEPT,VOC,F,4
1991,NORTH ATTLEBORO WATER DEPT,VOC,F,31
1991,NORTH BROOKFIELD WATER DEPARTMENT,VOC,F,2
1991,NORTH CHELMSFORD WATER DIST,VOC,F,2
1991,NORTH READING WATER DEPT.,VOC,F,4
1991,NORTHAMPTON WATER DIVISION,THM,F,8
1991,NORTHAMPTON WATER DIVISION,VOC,F,1
1991,NORWELL WATER DEPARTMENT,VOC,F,4
1991,NORWOOD WATER DEPT. (MWRA),SOC,F,6
1991,OAK BLUFFS WATER DISTRICT,VOC,F,5
1991,ONSET FIRE DISTRICTWATER DEPT.,VOC,F,2
1991,ORLEANS WATER DEPARTMENT,VOC,F,5
1991,PALMER WATER DISTRICT NO.1,VOC,F,9
1991,PEABODY WATER DEPT.,THM,F,8
1991,PEABODY WATER DEPT.,VOC,R,10
1991,PEMBROKE WATER DIVISION DPW,VOC,F,5
1991,PHILLIPSTON MEMORIAL BUILDING,NITRAT,F,1
1991,PINE HILL CONDOMINIUM,VOC,F,1
1991,PITTSFIELD DPU WATER DEPT,SOC,F,4
1991,PITTSFIELD DPU WATER DEPT,THM,F,16
1991,PLEASANT WATER,VOC,F,1
1991,PLYMOUTH WATER DEPARTMENT,THM,F,2
1991,PLYMOUTH WATER DEPARTMENT,VOC,F,11
1991,PLYMOUTH WATER DEPARTMENT,VOC,R,10
1991,PROVINCETOWN WATER DEPARTMENT,VOC,F,4
1991,RANDOLPH WATER DEPARTMENT,THM,F,4
1991,RANDOLPH/HOLBROOK JOINT WATER BOARD,THM,F,4
1991,RAYNHAM CENTER WATER DISTRICT,VOC,F,18
1991,READING WATER DEPARTMENT (MWRA),THM,F,4
1991,RICHMOND HOUSE CONDOMINIUM,VOC,F,1
1991,ROCKPORT WATER DEPT,THM,F,8
1991,RUSSELL WATER DEPT,VOC,F,6
1991,RUTLAND WATER DEPARTMENT,VOC,F,2
1991,SALEM AND BEVERLY WATER SUPPLY BOARD,THM,F,4
1991,SALT AIR COTTAGES,VOC,F,1
1991,SANDWICH WATER DISTRICT,VOC,F,14
1991,SCITUATE WATER DIVISION,VOC,F,3
1991,SEEKONK WATER DISTRICT,VOC,F,3
1991,SHARON WATER DEPT,VOC,F,3
1991,SHELBURNE SPRINGS,VOC,F,1
1991,SHREWSBURY WATER DEPARTMENT,VOC,R,1
1991,SHUTESBURY ELEMENTARY SCHOOL,VOC,F,1
1991,SOMERSET WATER DEPARTMENT,THM,F,4
1991,SOMERSET WATER DEPARTMENT,VOC,F,2
1991,SOMERVILLE LUMBER COMPANY,NITRAT,F,4
1991,SOUTH DEERFIELD WATER SUPPLY DISTRICT,VOC,F,1
1991,SOUTH HADLEY FD #1 (MWRA),VOC,F,2
1991,SOUTH HADLEY FIRE DISTRICT #2 WATER DEPT,VOC,F,1
1991,SOUTH SAGAMORE WATER DISTRICT,VOC,F,6
1991,SOUTHAMPTON WATER DEPT,VOC,F,2
1991,SOUTHBOROUGH DPW WATER DIVISION (MWRA),VOC,F,2
1991,SOUTHBRIDGE WATER DEPARTMENT,THM,F,6
1991,SOUTHBRIDGE WATER DEPARTMENT,VOC,F,4
1991,SOUTHFIELD WATER COMPANY,VOC,F,3
1991,SPRINGFIELD WATER AND SEWER COMMISSION,THM,F,5
1991,SPRINGFIELD WATER AND SEWER COMMISSION,VOC,F,2
1991,STAFFORDSHIRE COUNTRY ESTATES,RADIO,F,3
1991,STOCKBRIDGE WATER DEPT,VOC,F,6
1991,STOUGHTON WATER DEPARTMENT,VOC,F,2
1991,STRATFORD PONDS WATER SYSTEM,VOC,F,1
1991,SUNDERLAND WATER DISTRICT,SOC,F,6
1991,SWANSEA WATER DISTRICT,VOC,F,2
1991,TAUNTON WATER DIVISION,THM,F,4
1991,TAUNTON WATER DIVISION,VOC,F,3
1991,TEWKSBURY WATER DEPARTMENT,SOC,F,6
1991,TEWKSBURY WATER DEPARTMENT,VOC,F,3
1991,THE HOME FOR LITTLE WANDERERS,VOC,F,1
1991,TISBURY WATER WORKS,VOC,F,2
1991,TOWN OF AVON,VOC,F,4
1991,TOWN OF WESTPORT SELECTMENS OFFICE,VOC,F,2
1991,US ARMY SOLDIER SYSTEMS COMMAND,VOC,R,3
1991,WAKEFIELD WATER DEPT,THM,F,1
1991,WAKEFIELD WATER DEPT,VOC,F,4
1991,WALPOLE WATER DEPT,THM,F,5
1991,WALTHAM WATER DEPARTMENT,SOC,F,6
1991,WEIR RIVER WATER SYSTEM,THM,F,2
1991,WELLESLEY COLLEGE,INORG,F,4
1991,WELLESLEY WATER DIVISION,VOC,F,23
1991,WELLFLEET TOWN HALL,VOC,F,2
1991,WEST SPRINGFIELD DPW WATER DIVISION,VOC,F,2
1991,WEST STOCKBRIDGE WATER DEPT,VOC,F,3
1991,WESTBOROUGH WATER DEPARTMENT,VOC,F,1
1991,WESTFIELD DPWWATER DIVISION,THM,F,2
1991,WESTOVER ARB,VOC,F,2
1991,WESTPORT COUNTRY DAY SCHOOL,VOC,F,3
1991,WESTPORT ELEM. SCHOOL,VOC,F,2
1991,WESTPORT MIDDLE SCHOOL,VOC,F,1
1991,WEYMOUTH WATER DEPARTMENT,THM,F,2
1991,WEYMOUTH WATER DEPARTMENT,VOC,F,5
1991,WEYMOUTH WATER DEPARTMENT,VOC,R,3
1991,WHATELY WATER DISTRICT,VOC,F,4
1991,WHITE PINES CONDOMINIUMS,VOC,F,1
1991,WILBRAHAM WATER DEPT (MWRA),THM,F,1
1991,WILBRAHAM WATER DEPT (MWRA),VOC,F,2
1991,WILLIAMSBURG WATER DEPT,VOC,F,6
1991,WILLIAMSTOWN WATER DEPT,VOC,F,3
1991,WILMINGTON WATER DEPT,VOC,F,2
1991,WILMINGTON WATER DEPT,VOC,R,4
1991,WINDBROOK ACRES COOP CORP,RADIO,F,1
1991,WINDING BROOK CAMPING,SODIUM,F,1
1991,WINSLOW SCHOOL,VOC,F,2
1991,"WINTHROP WATER DIVISION, (MWRA)",SOC,F,6
1991,WOODS EQUIPMENT COMPANY WAIN ROY,NITRAT,F,1
1991,WOODS EQUIPMENT COMPANY WAIN ROY,VOC,F,4
1991,"WORCESTER DPWP, WATER SUPPLY DIVISION",THM,F,8
1991,WORTHINGTON FIRE DISTRICT,VOC,F,7
1991,YANKEE DINER,NITRAT,F,1
1991,YANKEE DINER,SODIUM,F,1
1991,YARMOUTH PARK DEPT,VOC,F,1
1991,YARMOUTH WATER DEPARTMENT,VOC,F,42
1991,YMCA CAMP LYNDON,VOC,F,1
1991,YMCA CAMP WEETAMO,SODIUM,F,1
1992,10 THRU 16 HASTINGS STREET,NITRAT,F,1
1992,10 THRU 16 HASTINGS STREET,SODIUM,F,1
1992,1300 MASS AVE,NITRAT,F,4
1992,155 SWANSON RD   SYNQOR,VOC,F,1
1992,159 SWANSON RD    SETRA SYSTEMS INC,VOC,F,1
1992,1896 HOUSE BROOKSIDE,VOC,F,1
1992,ABINGTON/ROCKLAND JOINT WTR. WORKS,THM,F,16
1992,ACTON WATER SUPPLY DISTRICT,SOC,F,78
1992,ACTON WATER SUPPLY DISTRICT,VOC,R,2
1992,ADAMS FIRE DISTRICT,THM,F,1
1992,ALDRICH HALL,SODIUM,F,1
1992,ALPHA VILLAGE,INORG,F,2
1992,AMESBURY DPW  WATER DIV.,THM,F,3
1992,AMHERST DPW  WATER DIVISION,THM,F,18
1992,ANDOVER WATER DEPT,INORG,F,8
1992,ANDOVER WATER DEPT,NITRAT,F,1
1992,ANDOVER WATER DEPT,NITRIT,F,1
1992,ANDOVER WATER DEPT,THM,F,2
1992,ANDOVER WATER DEPT,VOC,F,1
1992,"ANDREWS FARM WATER CO.,INC.",INORG,F,8
1992,"ANDREWS FARM WATER CO.,INC.",NITRAT,F,1
1992,"ANDREWS FARM WATER CO.,INC.",NITRIT,F,1
1992,"ANDREWS FARM WATER CO.,INC.",VOC,F,7
1992,AQUARION WATER COMPANY OXFORD,SOC,F,8
1992,"AQUARION WATER COMPANY, MILLBURY",SOC,F,8
1992,"AQUARION WATER COMPANY, MILLBURY",VOC,F,3
1992,ASHBURNHAM WATER DEPARTMENT,VOC,F,3
1992,ASHFIELD WATER DISTRICT,VOC,F,1
1992,ASSABET WATER COMPANY,INORG,F,8
1992,ATLANTIC MICROWAVE CORPORATION,VOC,F,2
1992,ATTLEBORO WATER DEPT,THM,F,15
1992,ATTLEBORO WATER DEPT,VOC,F,5
1992,BARNSTABLE FIRE DISTRICT,INORG,F,1
1992,BARNSTABLE FIRE DISTRICT,VOC,F,7
1992,BEDFORD WATER DEPT.,SOC,F,117
1992,BERKSHIRE SCHOOL,VOC,F,3
1992,BILLERICA WATER WORKS,THM,F,3
1992,BILLERICA WATER WORKS,VOC,F,6
1992,BITTERSWEET FARM INC,INORG,F,2
1992,BITTERSWEET FARM INC,NITRAT,F,2
1992,BONDU LLC,SODIUM,F,1
1992,BOSE CORPORATION (688 GREAT ROAD),NITRAT,F,2
1992,BOSE CORPORATION (688 GREAT ROAD),NITRIT,F,1
1992,BOURNE WATER DISTRICT,VOC,F,13
1992,BOXBOROUGH REGENCY,NITRAT,F,1
1992,BOXBOROUGH REGENCY,NITRIT,F,1
1992,BOXFORD COMMUNITY STORE INC,NITRAT,F,1
1992,BOXFORD COMMUNITY STORE INC,NITRIT,F,1
1992,BOYLSTON WATER DISTRICT,RADIO,F,2
1992,BRAINTREE WATER AND SEWER DEPT.,THM,F,3
1992,BREEZY PICNIC GROUNDS,NITRAT,F,1
1992,BREWSTER WATER DEPARTMENT,VOC,F,3
1992,BRIARWOOD TOWNHOMES,RADIO,F,2
1992,BRIGGSVILLE WATER DISTRICT,VOC,F,1
1992,BROCKTON WATER DEPARTMENT,THM,F,16
1992,BROCKTON WATER DEPARTMENT,VOC,F,4
1992,BURLINGTON WATER DEPT,VOC,F,23
1992,BUZZARDS BAY WATER DISTRICT,VOC,F,1
1992,CAMBRIDGE WATER DEPARTMENT,THM,F,12
1992,CAMBRIDGE WATER DEPARTMENT,VOC,F,5
1992,CAMP GOOD NEWS,INORG,F,10
1992,CAMP GOOD NEWS,NITRAT,F,10
1992,CAMP JAHN ASSOCIATES,NITRAT,F,1
1992,CAMP JAHN ASSOCIATES,SODIUM,F,1
1992,CAMP MAH KEE NAC,VOC,F,1
1992,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,VOC,F,14
1992,CHATHAM WATER DEPARTMENT,VOC,F,6
1992,CHATHAM WATER DEPARTMENT,VOC,R,1
1992,CHELMSFORD WATER DISTRICT,VOC,F,5
1992,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,INORG,F,6
1992,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,NITRAT,F,1
1992,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,NITRIT,F,1
1992,CHICOPEE WATER DEPT (MWRA),THM,F,2
1992,CHICOPEE WATER DEPT (MWRA),VOC,F,2
1992,CITY OF NEW BEDFORD DPI,THM,F,16
1992,CITY OF NEW BEDFORD DPI,VOC,F,2
1992,CLINTON WATER DEPT,THM,F,4
1992,CLUB SANDWICH,INORG,F,2
1992,CLUB SANDWICH,NITRAT,F,2
1992,CMC BERKSHIRE,INORG,F,1
1992,COHASSET WATER DEPT,VOC,F,3
1992,CONCORD WATER DEPT,THM,F,18
1992,CONCORD WATER DEPT,VOC,F,5
1992,COUNTRY DAIRY,INORG,F,1
1992,DALTON FIRE DISTRICT,INORG,F,7
1992,DALTON FIRE DISTRICT,NITRAT,F,1
1992,DALTON FIRE DISTRICT,VOC,F,3
1992,DANVERS WATER DEPT.,THM,F,12
1992,DANVERS WATER DEPT.,VOC,F,7
1992,DARTMOUTH WATER DIVISION,INORG,F,4
1992,DARTMOUTH WATER DIVISION,THM,F,16
1992,DARTMOUTH WATER DIVISION,VOC,F,1
1992,DEDHAM WESTWOOD WATER DIST.,THM,F,3
1992,DEDHAM WESTWOOD WATER DIST.,VOC,F,4
1992,DENNIS WATER DISTRICT,VOC,F,24
1992,DEVENS  MASSDEVELOPMENT,THM,F,20
1992,DEVENS  MASSDEVELOPMENT,VOC,F,2
1992,DOROTHY L BECKWITH MIDDLE SCHOOL,INORG,F,1
1992,DR. GERALD MASAITIS,INORG,F,1
1992,DRAGON 88 RESTAURANT,SODIUM,F,2
1992,EAGLE TOR TRUST,INORG,F,11
1992,EAGLE TOR TRUST,NITRAT,F,1
1992,EAGLE TOR TRUST,NITRIT,F,1
1992,EAGLE TOR TRUST,VOC,F,4
1992,EAST NORTHFIELD WATER CO,INORG,F,8
1992,EAST NORTHFIELD WATER CO,VOC,F,1
1992,EASTHAMPTON WATER DEPT,VOC,F,2
1992,EASTON WATER DIV,INORG,F,30
1992,EDGARTOWN WATER DEPARTMENT,VOC,F,4
1992,ESSEX WATER DEPT.,THM,F,1
1992,ESSEX WATER DEPT.,VOC,F,3
1992,FAIRHAVEN WATER DEPT,THM,F,16
1992,FAIRHAVENS INC.,INORG,F,1
1992,FALL RIVER WATER DEPARTMENT,THM,F,16
1992,FALMOUTH WATER DEPT,INORG,R,16
1992,FALMOUTH WATER DEPT,THM,F,3
1992,FALMOUTH WATER DEPT,VOC,F,9
1992,FLEMING DONUGHT SHOP,NITRIT,F,1
1992,FLEMING DONUGHT SHOP,SODIUM,F,1
1992,FORBES SPRING (SOURCE),INORG,F,8
1992,FORBES SPRING (SOURCE),NITRAT,F,1
1992,FORBES SPRING (SOURCE),NITRIT,F,1
1992,FOXBORO WATER DEPARTMENT,INORG,F,8
1992,FOXBORO WATER DEPARTMENT,NITRAT,F,1
1992,FOXBORO WATER DEPARTMENT,NITRIT,F,1
1992,FOXBORO WATER DEPARTMENT,VOC,F,8
1992,FRAMINGHAM WATER DEPT. (MWRA),THM,F,7
1992,FRAMINGHAM WATER DEPT. (MWRA),VOC,F,1
1992,GALE BROOK SCHOOL,NITRAT,F,1
1992,GALE BROOK SCHOOL,NITRIT,F,1
1992,GARDNER WATER DEPARTMENT,THM,F,12
1992,GARDNER WATER DEPARTMENT,VOC,F,1
1992,GATEWAY REGIONAL SCHOOL,VOC,F,1
1992,GLOUCESTER PUBLIC UTILITY DIVISION,THM,F,12
1992,GLOUCESTER PUBLIC UTILITY DIVISION,VOC,F,3
1992,GOSNOLD WATER DEPT,INORG,F,1
1992,GOULD FARM,VOC,F,5
1992,GRANBY PUBLIC LIBRARY,SODIUM,F,1
1992,GRANBY TOWN OFFICES,SODIUM,F,1
1992,GREENFIELD WATER DEPARTMENT,THM,F,4
1992,GROTON WATER DEPARTMENT,VOC,F,3
1992,GROTONWOOD BAPTIST CAMP AND CONF.CTR.,NITRAT,F,1
1992,GROTONWOOD BAPTIST CAMP AND CONF.CTR.,SODIUM,F,1
1992,HALIFAX WATER DEPARTMENT,VOC,F,3
1992,HANOVER WATER DEPT,INORG,F,1
1992,HANOVER WATER DEPT,THM,F,1
1992,HANOVER WATER DEPT,VOC,F,6
1992,HANSCOM AFB,THM,F,1
1992,HANSON WATER DEPARTMENT,VOC,F,10
1992,HARVARD FOREST,VOC,F,1
1992,HARWICH WATER DEPARTMENT,VOC,F,14
1992,HAVERHILL WATER DEPT,THM,F,6
1992,HAVERHILL WATER DEPT,VOC,F,2
1992,HERON POND AT STOCKBRIDGE,INORG,F,1
1992,HILL WATER COMPANY,VOC,F,1
1992,"HOLDEN WATER DIVISION, DPW",VOC,F,1
1992,HOLLISTON WATER DEPARTMENT,VOC,F,1
1992,HOLYOKE WATER WORKS,THM,F,35
1992,HOLYOKE WATER WORKS,VOC,F,6
1992,HOUSATONIC WATER WORKS,THM,F,1
1992,HUDSON WATER SUPPLY,VOC,F,10
1992,"HYANNIS WATER SYSTEM, TOWN OF BARNSTABLE",VOC,F,55
1992,INTER ALL CORPORATION,INORG,F,1
1992,IPSWICH DPU  WATER DEPT,THM,F,14
1992,IPSWICH DPU  WATER DEPT,VOC,F,4
1992,JUNIPER HILL WATER COMPANY,INORG,F,1
1992,K P GRILLE,INORG,F,1
1992,KOLBURNE SCHOOL,INORG,F,2
1992,LAFAYETTE PARK,INORG,F,1
1992,LAKE DEAN CAMPGROUND,NITRAT,F,6
1992,LAKE DEAN CAMPGROUND,NITRIT,F,3
1992,LAKE DEAN CAMPGROUND,SODIUM,F,3
1992,LAKESIDE RESTAURANT,SODIUM,F,1
1992,LAWRENCE WATER WORKS,THM,F,23
1992,LAWRENCE WATER WORKS,VOC,F,9
1992,LEE WATER DEPT,INORG,F,8
1992,LEE WATER DEPT,NITRAT,F,1
1992,LEE WATER DEPT,VOC,F,3
1992,LEICESTER WATER SUPPLY DISTRICT,VOC,F,6
1992,LENOX DPW WATER DIVISION,VOC,F,1
1992,LEOMINSTER WATER DIVISION,THM,F,3
1992,LEOMINSTER WATER DIVISION,VOC,F,10
1992,LIBERTY HOUSE CONDOMINIUM,VOC,F,1
1992,LINCOLN WATER DEPT,THM,F,4
1992,LINCOLN WATER DEPT,VOC,F,1
1992,LITECONTROL CORPORATION,INORG,F,1
1992,LONG PLAIN CHRISTIAN NURSERY SCHOOL,INORG,F,2
1992,LONGMEADOW WATER DEPT,THM,F,4
1992,LOWELL REGIONAL WATER UTILITY,THM,F,8
1992,LOWELL REGIONAL WATER UTILITY,VOC,F,3
1992,LYNN WATER AND SEWER COMM,THM,F,24
1992,LYNN WATER AND SEWER COMM,VOC,F,3
1992,LYNNFIELD CENTER WATER DISTRICT,VOC,F,13
1992,MANCHESTER BY THE SEA DPW,VOC,F,9
1992,MARION WATER DIVISION,INORG,F,8
1992,MARION WATER DIVISION,NITRAT,F,1
1992,MARLBOROUGH DPW  WATER DIV. (MWRA),THM,F,10
1992,MARLBOROUGH DPW  WATER DIV. (MWRA),VOC,F,8
1992,MARSHFIELD WATER DEPARTMENT,VOC,F,27
1992,MARSHFIELD WATER DEPARTMENT,VOC,R,1
1992,MATTAPOISETT WATER DEPARTMENT,VOC,F,4
1992,"MAYNARD DPW, WATER DIVISION",THM,F,1
1992,MCAULEY NAZARETH HOME FOR BOYS,VOC,F,1
1992,MCDONALDS RESTAURANT,NITRAT,F,1
1992,MCDONALDS RESTAURANT,SODIUM,F,1
1992,MEDFIELD WATER DEPT.,VOC,F,6
1992,MEDWAY WATER DEPARTMENT,VOC,F,4
1992,MERRIMAC WATER DEPARTMENT,THM,F,5
1992,METHUEN WATER DEPT,THM,F,3
1992,METHUEN WATER DEPT,VOC,F,6
1992,MIDDLEBOROUGH WATER SUPPLY,INORG,F,77
1992,MIDDLEBOROUGH WATER SUPPLY,SOC,F,425
1992,MIDDLEBOROUGH WATER SUPPLY,VOC,F,1
1992,MILFORD WATER DEPARTMENT,THM,F,3
1992,MILL RIVER WATER TAKERS ASSOCIATION,VOC,F,3
1992,MONROE WATER DISTRICT,VOC,F,2
1992,MONTEREY WATER COMPANY,VOC,F,2
1992,MONUMENT MTN REGIONAL HS,INORG,F,1
1992,MT CARMEL RETREAT CENTER,VOC,F,2
1992,MT GREYLOCK SPRING WATER (B),INORG,F,8
1992,MTA  SERVICE AREA 6W,VOC,F,4
1992,NATICK WATER AND SEWER DIVISION,VOC,F,39
1992,NATICK WATER AND SEWER DIVISION,VOC,R,19
1992,NEEDHAM WATER DEPT,THM,F,3
1992,NEW ENGLAND LABORERS TRAINING ACADEMY,NITRAT,F,4
1992,NEW ENGLAND NEWSPAPER COMPANY (NENSCO),VOC,F,2
1992,NEWBURYPORT WATER DEPARTMENT,THM,F,3
1992,NEWBURYPORT WATER DEPARTMENT,VOC,F,6
1992,NOBLE AND COOLEY COMPANY,VOC,F,1
1992,NORTH ADAMS WATER DEPT,THM,F,6
1992,NORTH ADAMS WATER DEPT,VOC,F,6
1992,NORTH ANDOVER WATER DEPT,THM,F,12
1992,NORTH ANDOVER WATER DEPT,VOC,F,6
1992,NORTH ATTLEBORO WATER DEPT,INORG,F,1
1992,NORTH ATTLEBORO WATER DEPT,VOC,F,8
1992,NORTH CHELMSFORD WATER DIST,VOC,F,3
1992,NORTH RAYNHAM WATER DISTRICT,VOC,F,4
1992,NORTH READING WATER DEPT.,RADIO,F,3
1992,NORTH READING WATER DEPT.,THM,F,1
1992,NORTH READING WATER DEPT.,VOC,F,4
1992,NORTH READING WATER DEPT.,VOC,R,2
1992,NORTHAMPTON WATER DIVISION,THM,F,12
1992,NORTHAMPTON WATER DIVISION,VOC,F,1
1992,NORTON WATER DEPARTMENT,VOC,F,1
1992,NORWELL WATER DEPARTMENT,VOC,F,6
1992,OAK BLUFFS WATER DISTRICT,VOC,F,2
1992,ONSET FIRE DISTRICTWATER DEPT.,INORG,F,8
1992,ONSET FIRE DISTRICTWATER DEPT.,NITRAT,F,1
1992,ONSET FIRE DISTRICTWATER DEPT.,NITRIT,F,1
1992,ORLEANS WATER DEPARTMENT,VOC,F,6
1992,OTIS AIR NATIONAL GUARD BASE,VOC,F,2
1992,OTIS RIDGE SKI CAMP,SODIUM,F,1
1992,PALMER WATER DISTRICT NO.1,VOC,F,27
1992,PALMER WATER DISTRICT NO.1,VOC,R,9
1992,PARAGON COMMUNICATIONS,VOC,F,3
1992,PEABODY WATER DEPT.,THM,F,16
1992,PEABODY WATER DEPT.,VOC,F,5
1992,PEABODY WATER DEPT.,VOC,R,35
1992,PEARL RHODES ELEM SCHOOL,INORG,F,1
1992,PEARL RHODES ELEM SCHOOL,VOC,F,5
1992,PEMBROKE WATER DIVISION DPW,VOC,F,4
1992,PIONEER VALLEY REGIONAL SCHOOL,VOC,F,1
1992,PITTSFIELD DPU WATER DEPT,THM,F,30
1992,PITTSFIELD DPU WATER DEPT,VOC,F,5
1992,PLAINVILLE WATER DEPARTMENT,INORG,F,2
1992,PLYMOUTH WATER DEPARTMENT,THM,F,8
1992,PLYMOUTH WATER DEPARTMENT,VOC,F,8
1992,PLYMOUTH WATER DEPARTMENT,VOC,R,9
1992,PRISTINE SPRING (FALMOUTH) VEND,NITRAT,F,1
1992,PRISTINE SPRING (MARION) VEND,INORG,F,2
1992,PRISTINE SPRING (MARION) VEND,NITRAT,F,1
1992,PRISTINE SPRING (MARION) VEND,NITRIT,F,1
1992,PROVINCETOWN WATER DEPARTMENT,INORG,F,9
1992,PROVINCETOWN WATER DEPARTMENT,INORG,R,1
1992,PROVINCETOWN WATER DEPARTMENT,VOC,F,3
1992,PURE WATER SOUTHBRIDGE,THM,F,3
1992,PURE WATER VENDING (VND),THM,F,2
1992,RANDOLPH WATER DEPARTMENT,THM,F,12
1992,RANDOLPH/HOLBROOK JOINT WATER BOARD,THM,F,4
1992,RANDOLPH/HOLBROOK JOINT WATER BOARD,VOC,F,2
1992,RAYNHAM CENTER WATER DISTRICT,VOC,F,21
1992,READ ESTATES,INORG,F,6
1992,READING WATER DEPARTMENT (MWRA),THM,F,8
1992,READING WATER DEPARTMENT (MWRA),VOC,R,14
1992,ROCKPORT WATER DEPT,THM,F,12
1992,ROCKPORT WATER DEPT,VOC,F,4
1992,ROCKPORT WATER DEPT,VOC,R,3
1992,SALEM AND BEVERLY WATER SUPPLY BOARD,THM,F,11
1992,SALEM AND BEVERLY WATER SUPPLY BOARD,VOC,F,3
1992,SANDWICH WATER DISTRICT,VOC,F,21
1992,SAVOY ELEMENTARY SCHOOL,INORG,F,1
1992,SCITUATE WATER DIVISION,INORG,F,10
1992,SCITUATE WATER DIVISION,NITRAT,F,1
1992,SCITUATE WATER DIVISION,NITRIT,F,1
1992,SCITUATE WATER DIVISION,THM,F,16
1992,SCITUATE WATER DIVISION,VOC,F,4
1992,SEEKONK WATER DISTRICT,VOC,F,1
1992,SHARON WATER DEPT,INORG,F,42
1992,SHARON WATER DEPT,THM,F,1
1992,SHARON WATER DEPT,VOC,F,3
1992,SHELBURNE FALLS FIRE DISTRICT,INORG,F,8
1992,SHELBURNE FALLS FIRE DISTRICT,NITRAT,F,1
