Id,Town,Program,FacilityId,FacilityName,InspectionType,InspectionDate
1878597,PITTSFIELD,REGULATED ACTIVITY(S),406006,BMC CENTRAL COUNTY DIALYSIS CENTER,Unannounced Multimedia Inspection,2006-03-16
1878640,CHICOPEE,REGULATED ACTIVITY(S),160971,ONDRICK MATERIALS AND RECYCLING LLC,Unannounced Multimedia Inspection,2006-03-28
1878682,NEWTON,REGULATED ACTIVITY(S),173151,RUMFORD AVENUE SOLID WASTE FACILITY,Announced Single-Media Inspection,2006-03-28
1878684,WALTHAM,REGULATED ACTIVITY(S),346887,WALTHAM COMPOST SITE,Unannounced Single-Media Inspection,2006-03-28
1878695,CANTON,REGULATED ACTIVITY(S),130459,PLYMOUTH RUBBER CO,ReInspection,2006-04-07
1878700,PLAINVILLE,REGULATED ACTIVITY(S),157550,MINI SYSTEMS INC,Unannounced Multimedia Inspection,2006-04-05
1878705,STONEHAM,REGULATED ACTIVITY(S),424789,MARKS AUTO BODY,Assess Reporting Problems or Inclusion to Regulated Universe,2006-03-23
1878706,DEDHAM,REGULATED ACTIVITY(S),425305,PRECISION HYDRAULIC INC,Assess Reporting Problems or Inclusion to Regulated Universe,2006-03-01
1878707,HAVERHILL,REGULATED ACTIVITY(S),425303,FRANKS AUTO CENTER,Limited Inspect for Compliance Indicators/Field Presence,2006-03-24
1878708,HAVERHILL,REGULATED ACTIVITY(S),425307,BLUE LINE RENTAL LLC,Limited Inspect for Compliance Indicators/Field Presence,2006-03-31
1878712,LOWELL,REGULATED ACTIVITY(S),360124,LOWELL MGP SITE,Unannounced Multimedia Inspection,2006-03-21
1878796,SHREWSBURY,REGULATED ACTIVITY(S),130480,INDUSTRIAL POLYMERS,Multiple Visits to Identify/Document a Problem,2006-03-30
1878809,BROCKTON,REGULATED ACTIVITY(S),347725,CHAMPION CITY RECOVERY LLC,Unannounced Single-Media Inspection,2006-04-06
1878877,HADLEY,REGULATED ACTIVITY(S),160957,MONTGOMERY ROSE COMPANY INC,Drive By Inspection,2006-03-27
1878904,PEABODY,WATER SUPPLY/DRINKING WATER,6152,PEABODY WATER DEPT.,OTHER,2006-04-10
1878959,WELLFLEET,REGULATED ACTIVITY(S),173059,WELLFLEET LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,2005-05-24
1878963,WELLFLEET,REGULATED ACTIVITY(S),173059,WELLFLEET LANDFILL & TRANSFER STATION,Announced Single-Media Inspection,2005-05-24
1878966,ORLEANS,REGULATED ACTIVITY(S),172818,ORLEANS LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,2005-05-24
1878970,ORLEANS,REGULATED ACTIVITY(S),172818,ORLEANS LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,2005-05-24
1878973,PROVINCETOWN,REGULATED ACTIVITY(S),172864,PROVINCETOWN LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,2005-05-24
1878975,PROVINCETOWN,REGULATED ACTIVITY(S),172864,PROVINCETOWN LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,2005-05-24
1878983,DANVERS,REGULATED ACTIVITY(S),420463,BRIDAL SPUR ROAD EXTENSION,Site Visit But Not Full Inspection,2006-04-07
1878997,PALMER,REGULATED ACTIVITY(S),423006,MILLENNIUM DIE GROUP,Unannounced Multimedia Inspection,2006-01-26
1879015,SPRINGFIELD,REGULATED ACTIVITY(S),423307,ROCUS STREET EQUIPMENT & AUTO SERVICE,Unannounced Multimedia Inspection,2006-01-11
1879362,MILLVILLE,REGULATED ACTIVITY(S),425475,JOHN POLNY DBA AS FACTORY RECYCLING,Announced Multimedia Inspection,2006-04-11
1879408,FITCHBURG,REGULATED ACTIVITY(S),425498,NORMS AUTO SVC,Unannounced Single-Media Inspection,2006-04-11
1879417,FITCHBURG,REGULATED ACTIVITY(S),424035,MAZ TEK,Multiple Visits to Identify/Document a Problem,2006-04-11
1879420,ASHBURNHAM,REGULATED ACTIVITY(S),290149,ABCROSBY & COMPANY INC,Multiple Visits to Identify/Document a Problem,2006-04-11
1879459,MARLBOROUGH,REGULATED ACTIVITY(S),173174,PRTR TRANSFER STATION,Unannounced Single-Media Inspection,2006-04-11
1879462,MARLBOROUGH,REGULATED ACTIVITY(S),382425,WECARE ENVIRONMENTAL LLC,Unannounced Single-Media Inspection,2006-04-11
1879729,HAVERHILL,REGULATED ACTIVITY(S),132332,STAR ENTERPRISE,Drive By Inspection,2006-04-06
1879782,SOUTHBRIDGE,REGULATED ACTIVITY(S),315140,SOUTHBRIDGE RECYCLING & DISPOSAL PARK,Announced Single-Media Inspection,2006-04-11
1879928,HOPKINTON,REGULATED ACTIVITY(S),373463,SOUTHFIELD PROPERTIES II LLC,Unannounced Multimedia Inspection,2006-04-12
1879977,SHREWSBURY,REGULATED ACTIVITY(S),130482,UNITED PARCEL SERVICE,ReInspection,2006-04-12
1880076,PLYMOUTH,WATER SUPPLY/DRINKING WATER,7294,PLYMOUTH WATER DEPARTMENT,SANITARY SURVEY,2006-04-12
1880108,FRAMINGHAM,WATER SUPPLY/DRINKING WATER,6113,FRAMINGHAM WATER DEPT. (MWRA),SANITARY SURVEY,2006-03-31
1880109,MERRIMAC,WATER SUPPLY/DRINKING WATER,6136,MERRIMAC WATER DEPARTMENT,SANITARY SURVEY,2005-11-04
1880110,WALTHAM,WATER SUPPLY/DRINKING WATER,6174,WALTHAM WATER DEPARTMENT,SANITARY SURVEY,2006-02-02
1880111,WESTON,WATER SUPPLY/DRINKING WATER,6181,WESTON WATER DEPT.,SANITARY SURVEY,2006-01-12
1880118,WEST BRIDGEWATER,REGULATED ACTIVITY(S),133074,SWAN CLEANERS,Unannounced Single-Media Inspection,2006-04-13
1880121,AVON,REGULATED ACTIVITY(S),133368,ACCU ROUNDS INC,Unannounced Multimedia Inspection,2006-04-11
1880141,ROCKLAND,REGULATED ACTIVITY(S),209092,LANNIN BROTHERS INC,Unannounced Single-Media Inspection,2006-04-07
1880148,HANSON,REGULATED ACTIVITY(S),175464,MAIN STREET AUTO,Unannounced Multimedia Inspection,2006-04-07
1880151,WORCESTER,REGULATED ACTIVITY(S),161525,WAGNER CERTIFIED COLLISION CENTER,ReInspection,2006-04-14
1880177,HAVERHILL,REGULATED ACTIVITY(S),425589,STRYKS AUTOMOTIVE,Assess Reporting Problems or Inclusion to Regulated Universe,2006-03-20
1880211,TYNGSBOROUGH,REGULATED ACTIVITY(S),309186,INDEPENDENT SPRAY,ReInspection,1998-10-30
1880280,BOSTON,REGULATED ACTIVITY(S),374479,REVVITY INC,ReInspection,2006-04-14
1880357,WAKEFIELD,REGULATED ACTIVITY(S),375858,KEOHAN FUELS & TRANSPORTATION INC,ReInspection,2005-04-14
1880464,PLYMPTON,WATER SUPPLY/DRINKING WATER,6710,DENNETT ELEMENTARY SCHOOL,SANITARY SURVEY,2006-04-18
1880530,SHREWSBURY,REGULATED ACTIVITY(S),368838,AA TRANSPORTATION CO INC,Limited Inspect for Compliance Indicators/Field Presence,2006-04-11
1880565,BELLINGHAM,REGULATED ACTIVITY(S),372887,RILEY BROTHERS INC,ReInspection,2006-04-11
1880665,BOSTON,REGULATED ACTIVITY(S),167798,SPECTROWAX,Announced Single-Media Inspection,2006-04-12
1880880,NORTH ANDOVER,REGULATED ACTIVITY(S),423246,BOSTON HILL,BWR/BRP Unannounced Inspection Related Activity,2006-04-13
1880882,CARLISLE,REGULATED ACTIVITY(S),392662,BANTA-DAVIS SITE,BWR/BRP Announced Inspection Related Activity,2006-04-13
1880886,IPSWICH,REGULATED ACTIVITY(S),290133,IPSWICH COMPOST FACILITY,BWR/BRP Unannounced Inspection Related Activity,2006-04-12
1880887,METHUEN,REGULATED ACTIVITY(S),422945,MINOR SEWER CONNECTION,BWR/BRP Unannounced Inspection Related Activity,2006-04-13
1880890,BOSTON,REGULATED ACTIVITY(S),398758,"GEORGE'S ISLAND, BOSTON HARBOR ISLANDS",BWR/BRP Announced Inspection Related Activity,2006-04-14
1880892,READING,REGULATED ACTIVITY(S),424063,MINOR SEWER CONNECTION,BWR/BRP Unannounced Inspection Related Activity,2006-04-13
1880992,BOSTON,REGULATED ACTIVITY(S),170692,VICINITY ENERGY BOSTON INC,Limited Inspect for Compliance Indicators/Field Presence,2006-04-13
1881004,PEABODY,REGULATED ACTIVITY(S),131118,PEABODY MUNICIPAL LIGHT PLANT,Limited Inspect for Compliance Indicators/Field Presence,2006-04-19
1881022,BOURNE,REGULATED ACTIVITY(S),425749,MA ARMY NATIONAL GUARD,Unannounced Single-Media Inspection,2005-12-20
1881157,MASHPEE,WATER SUPPLY/DRINKING WATER,6244,SEA OAKS CONDOMINIUMS,SANITARY SURVEY,2006-04-19
1881173,SOUTHBRIDGE,REGULATED ACTIVITY(S),315140,SOUTHBRIDGE RECYCLING & DISPOSAL PARK,Limited Inspect for Compliance Indicators/Field Presence,2006-04-11
1881205,MARLBOROUGH,REGULATED ACTIVITY(S),133136,SAFETY KLEEN SYSTEMS INC,Unannounced Multimedia Inspection,2006-04-19
1881271,STURBRIDGE,REGULATED ACTIVITY(S),360272,STURBRIDGE LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,2006-04-20
1881273,STURBRIDGE,REGULATED ACTIVITY(S),360272,STURBRIDGE LANDFILL & TRANSFER STATION,Limited Inspect for Compliance Indicators/Field Presence,2006-04-20
1881292,GRAFTON,REGULATED ACTIVITY(S),352061,FEEDBACK EARTH INC,ReInspection,2006-04-20
1881294,UXBRIDGE,REGULATED ACTIVITY(S),423272,DEIANA'S COUNTRY WORKSHOP,ReInspection,2006-04-14
1881298,SOMERVILLE,REGULATED ACTIVITY(S),154589,RAFI INVESTMENTS SOMERVILLE LLC,ReInspection,2006-04-14
1881305,FITCHBURG,REGULATED ACTIVITY(S),425781,KRT CONTRACTING,Unannounced Single-Media Inspection,2006-01-03
1881313,NORTHAMPTON,REGULATED ACTIVITY(S),302233,PRO CORPORATION PMC,Limited Inspect for Compliance Indicators/Field Presence,2006-03-29
1881317,NORTHAMPTON,REGULATED ACTIVITY(S),133388,FLORENCE CASKET CO,Limited Inspect for Compliance Indicators/Field Presence,2006-03-29
1881319,ORANGE,REGULATED ACTIVITY(S),288467,BOBS TOWING & SERVICE,Multiple Visits to Identify/Document a Problem,2006-02-16
1881325,RUSSELL,REGULATED ACTIVITY(S),206368,TEXON USA,Unannounced Multimedia Inspection,2006-03-01
1881347,SPRINGFIELD,REGULATED ACTIVITY(S),384992,ESSENTIAL COATINGS & MILLWORK LLC,Announced Multimedia Inspection,2006-03-07
1881352,WESTFIELD,REGULATED ACTIVITY(S),425288,SONICRON SYSTEMS CORP,Unannounced Multimedia Inspection,2006-03-16
1881355,CHICOPEE,REGULATED ACTIVITY(S),130563,CHICOPEE ELECTRIC LIGHT,Unannounced Multimedia Inspection,2006-03-15
1881360,HOLYOKE,REGULATED ACTIVITY(S),281181,ROTADYNE DECORATIVE TECHNOLOGIES GROUP,Unannounced Multimedia Inspection,2006-03-08
1881364,GILL,REGULATED ACTIVITY(S),425801,GILL TOWN OF HIGHWAY DEPARTMENT,Unannounced Multimedia Inspection,2006-04-18
1881407,HARDWICK,REGULATED ACTIVITY(S),172575,HARDWICK LANDFILL,Unannounced Single-Media Inspection,2006-04-05
1881409,HARDWICK,REGULATED ACTIVITY(S),172575,HARDWICK LANDFILL,Limited Inspect for Compliance Indicators/Field Presence,2006-04-11
1881411,WARREN,REGULATED ACTIVITY(S),173040,WARREN SANITARY LANDFILL & TRANSFER STA,Limited Inspect for Compliance Indicators/Field Presence,2006-04-11
1881421,EASTHAMPTON,REGULATED ACTIVITY(S),412123,CERNAK FUEL CORP,Unnnounced Ins Unpermitted Discharges Emissions/Activities,2005-03-16
1881429,EASTHAMPTON,REGULATED ACTIVITY(S),412123,CERNAK FUEL CORP,ReInspection,2006-04-03
1881434,STERLING,REGULATED ACTIVITY(S),278404,KILCOYNE AUTO BODY INC,Limited Inspect for Compliance Indicators/Field Presence,2006-04-14
1881460,LEOMINSTER,REGULATED ACTIVITY(S),150036,IMPERIAL AUTO BODY INC,ReInspection,2006-04-20
1881484,CLINTON,REGULATED ACTIVITY(S),415536,ELEVATED REAL ESTATE HOLDING,Unannounced Multimedia Inspection,2006-04-21
1881486,ASHBURNHAM,REGULATED ACTIVITY(S),133318,FLO CHEMICAL CORP,Announced Multimedia Inspection,2006-04-19
1883314,GRAFTON,REGULATED ACTIVITY(S),366095,STATE STREET,Unannounced Multimedia Inspection,2006-04-21
1883360,WESTMINSTER,REGULATED ACTIVITY(S),130201,ADVANCE COATINGS CO,Limited Inspect for Compliance Indicators/Field Presence,2006-04-19
1883369,WESTMINSTER,REGULATED ACTIVITY(S),131713,RANOR INC,Inspect Permitted Construction/Site Prior to Permit Decision,2006-04-19
1883401,BERKLEY,REGULATED ACTIVITY(S),387965,WASTE MANAGEMENT COUNTY STREET LANDFILL,Unannounced Single-Media Inspection,2006-04-12
1883406,DUDLEY,WATER SUPPLY/DRINKING WATER,188024,WEBCO CHEMICAL CORPORATION,SANITARY SURVEY,2006-04-20
1883410,CHARLTON,WATER SUPPLY/DRINKING WATER,281991,GROWING FOOTPRINTS EDUCATION CENTER,SANITARY SURVEY,2006-04-06
1883472,BARNSTABLE,REGULATED ACTIVITY(S),423331,PREMIER AUTO SALON,ReInspection,2006-04-07
1883490,NORTON,REGULATED ACTIVITY(S),130211,WHEATON COLLEGE,ReInspection,2006-04-07
1883509,NEWBURYPORT,REGULATED ACTIVITY(S),172770,NEWBURYPORT LANDFILL,Unannounced Single-Media Inspection,2006-04-24
1883517,BOSTON,REGULATED ACTIVITY(S),130087,MBTA SOUTH BOSTON POWER PLANT,Unannounced Multimedia Inspection,2006-04-21
1883629,AGAWAM,REGULATED ACTIVITY(S),131296,ZIELINSKI BROTHERS,Unannounced Multimedia Inspection,2006-03-29
1883643,ESSEX,WATER SUPPLY/DRINKING WATER,6111,ESSEX WATER DEPT.,SANITARY SURVEY,2006-04-25
1883717,GLOUCESTER,REGULATED ACTIVITY(S),132630,GLOUCESTER WPCF,Site Visit But Not Full Inspection,2006-04-20
1883750,BECKET,WATER SUPPLY/DRINKING WATER,6912,BONNIE RIGG CAMPING CLUB INC,SANITARY SURVEY,2005-06-29
1883959,CONWAY,WATER SUPPLY/DRINKING WATER,6955,BAKERS COUNTRY STORE,SANITARY SURVEY,2005-10-13
1884048,OXFORD,REGULATED ACTIVITY(S),132533,TECHNOLOGY LEARNING CENTER,Multiple Visits to Identify/Document a Problem,2006-04-20
1884063,BERNARDSTON,WATER SUPPLY/DRINKING WATER,6915,PURPLE MEADOW CAMPGROUND,SANITARY SURVEY,2005-09-21
1884069,BOXFORD,WATER SUPPLY/DRINKING WATER,187944,"ANDREWS FARM WATER CO.,INC.",SANITARY SURVEY,2006-04-20
1884116,MARBLEHEAD,WATER SUPPLY/DRINKING WATER,6131,MARBLEHEAD WATER DEPT. (MWRA),SANITARY SURVEY,2006-04-20
1884121,GROVELAND,REGULATED ACTIVITY(S),336376,NEW ENGLAND ENVIRONMENTAL TECHNOLOGIES,ReInspection,2006-04-14
1884124,BILLERICA,REGULATED ACTIVITY(S),422904,WL FRENCH EXCAVATING CORP,ReInspection,2006-04-26
1884127,ANDOVER,REGULATED ACTIVITY(S),422762,JW WATSON PAVING INC,ReInspection,2006-04-21
1884132,BECKET,WATER SUPPLY/DRINKING WATER,405631,MOUNTAIN GROVE ASSOCIATION,SANITARY SURVEY,2005-06-29
1884134,BECKET,WATER SUPPLY/DRINKING WATER,405629,WATER TEN,SANITARY SURVEY,2005-06-29
1884155,WESTMINSTER,REGULATED ACTIVITY(S),409748,WESTMINSTER GAS,ReInspection,2006-04-20
1884158,AUBURN,REGULATED ACTIVITY(S),316523,MONROE MUFFLER,ReInspection,2006-04-13
1884163,MILLBURY,REGULATED ACTIVITY(S),431697,CORDIS MILLS,Assess Reporting Problems or Inclusion to Regulated Universe,2006-04-11
1884166,LUNENBURG,REGULATED ACTIVITY(S),413650,POWELL STONE & GRAVEL CO INC,ReInspection,2006-04-21
1884194,HINGHAM,REGULATED ACTIVITY(S),385069,LINDEN PONDS AT HINGHAM,BWR/BRP Announced Inspection Related Activity,2006-04-25
1884197,HOLBROOK,REGULATED ACTIVITY(S),413508,TIGHT TANK,Site Visit But Not Full Inspection,2006-04-25
1884208,WILMINGTON,REGULATED ACTIVITY(S),346913,WILMINGTON COMPOST SITE,Site Visit But Not Full Inspection,2006-04-06
1884231,WELLESLEY,REGULATED ACTIVITY(S),424088,KO DODGE,ReInspection,2006-04-26
1884235,FRAMINGHAM,REGULATED ACTIVITY(S),314044,LONG AUTOMOTIVE GROUP,ReInspection,2006-04-26
1884263,WILMINGTON,REGULATED ACTIVITY(S),425211,RPM SERVICES,Assess Reporting Problems or Inclusion to Regulated Universe,2006-04-21
1884271,WALTHAM,REGULATED ACTIVITY(S),130340,STANDARD THOMSON CORP,Unannounced Multimedia Inspection,2006-04-25
1884333,LYNN,REGULATED ACTIVITY(S),371757,UNLIMITED REMOVAL & DEMOLITION INC,ReInspection,2006-02-16
1884360,FRAMINGHAM,WATER SUPPLY/DRINKING WATER,6113,FRAMINGHAM WATER DEPT. (MWRA),OTHER,2006-04-26
1884724,PLYMOUTH,WATER SUPPLY/DRINKING WATER,6707,SANDY POND CAMPGROUND,SANITARY SURVEY,2006-04-27
1884738,ABINGTON,WATER SUPPLY/DRINKING WATER,431867,ROCKY MOUNTAIN SPRING WATER VENDING,SANITARY SURVEY,2006-04-25
1884754,BRIMFIELD,WATER SUPPLY/DRINKING WATER,6928,VILLA SOFIA,SANITARY SURVEY,2006-01-24
1884756,CUMMINGTON,WATER SUPPLY/DRINKING WATER,6957,SWIFT RIVER,SANITARY SURVEY,2006-03-27
1884757,MONTEREY,WATER SUPPLY/DRINKING WATER,5884,MONTEREY WATER COMPANY,SANITARY SURVEY,2006-04-04
1884758,HANCOCK,WATER SUPPLY/DRINKING WATER,5863,BEAVER POND MEADOWS,SANITARY SURVEY,2006-04-14
1884759,HANCOCK,WATER SUPPLY/DRINKING WATER,5862,JIMINY PEAK RESORT,SANITARY SURVEY,2006-04-14
1884827,LOWELL,REGULATED ACTIVITY(S),417824,ABRAHAM ENTERPRISES DBA ALL TUNE & LUBE,ReInspection,2006-04-26
1884893,BILLERICA,WATER SUPPLY/DRINKING WATER,6086,BILLERICA WATER WORKS,ENGINEERING DETERMINATION/ADVICE,2006-04-14
1884895,BILLERICA,WATER SUPPLY/DRINKING WATER,6086,BILLERICA WATER WORKS,ENGINEERING DETERMINATION/ADVICE,2006-04-18
1884952,BOSTON,REGULATED ACTIVITY(S),345608,PLEASANT AUTO CARE,ReInspection,2006-04-27
1885073,MILTON,REGULATED ACTIVITY(S),162184,PIERCE MIDDLE SCHOOL,Assess Reporting Problems or Inclusion to Regulated Universe,2006-05-01
1885095,UXBRIDGE,WATER SUPPLY/DRINKING WATER,375241,BLISSFUL MEADOWS GOLF CLUB,SANITARY SURVEY,2006-05-01
1885132,NEWTON,REGULATED ACTIVITY(S),162666,NEWTON SCHOOL DEPT,Compliance Evaluation-Review of Compliance Data & Reports,2006-05-01
1885290,BILLERICA,REGULATED ACTIVITY(S),322681,CR BARD INC,ReInspection,2006-04-27
1885329,,REGULATED ACTIVITY(S),423174,CARLOS CORAL,ReInspection,2006-05-02
1885332,ORANGE,REGULATED ACTIVITY(S),423177,LERONE K BECKLES,ReInspection,2006-05-02
1885360,WARREN,REGULATED ACTIVITY(S),173040,WARREN SANITARY LANDFILL & TRANSFER STA,Limited Inspect for Compliance Indicators/Field Presence,2006-04-25
1885365,HARDWICK,REGULATED ACTIVITY(S),172575,HARDWICK LANDFILL,Limited Inspect for Compliance Indicators/Field Presence,2006-04-25
1885430,BOSTON,REGULATED ACTIVITY(S),166480,BOSTON SCHOOL DEPT,Compliance Evaluation-Review of Compliance Data & Reports,2006-05-02
1885447,NEWBURYPORT,REGULATED ACTIVITY(S),172770,NEWBURYPORT LANDFILL,Unannounced Single-Media Inspection,2006-05-01
1885511,GILL,REGULATED ACTIVITY(S),431944,GREEN RIVER HONDA,Limited Inspect for Compliance Indicators/Field Presence,2006-04-18
1885516,STERLING,REGULATED ACTIVITY(S),161410,CENTURY AGGREGATES PERKINS,Unannounced Multimedia Inspection,2006-04-10
1885521,STERLING,REGULATED ACTIVITY(S),161410,CENTURY AGGREGATES PERKINS,Multiple Visits to Identify/Document a Problem,2006-04-12
1885522,STERLING,REGULATED ACTIVITY(S),161410,CENTURY AGGREGATES PERKINS,Drive By Inspection,2006-04-28
1885589,WELLFLEET,WATER SUPPLY/DRINKING WATER,6795,WELLFLEETER CONDOS ASSN.,SANITARY SURVEY,2006-05-02
1885671,LAWRENCE,REGULATED ACTIVITY(S),162871,LAWRENCE CITY HALL,Compliance Evaluation-Review of Compliance Data & Reports,2006-05-03
1885715,BOSTON,REGULATED ACTIVITY(S),398849,PONDSIDE GAS AND CAR CARE DBA GVR,Unannounced Multimedia Inspection,2006-04-27
1885724,BUCKLAND,REGULATED ACTIVITY(S),173280,BUCKLAND WOOD AND DEMOLITION LANDFILL,Unannounced Single-Media Inspection,2006-05-02
1885726,CONWAY,REGULATED ACTIVITY(S),400162,SHELBURNE LANDFILL,Unannounced Single-Media Inspection,2006-05-02
1885728,NORTHAMPTON,REGULATED ACTIVITY(S),172793,NORTHAMPTON LF AND TRANSFER STATION,Limited Inspect for Compliance Indicators/Field Presence,2006-05-02
1885731,GRANBY,REGULATED ACTIVITY(S),271245,GRANBY SANITARY LANDFILL,Limited Inspect for Compliance Indicators/Field Presence,2006-04-27
1885734,GRANBY,REGULATED ACTIVITY(S),271245,GRANBY SANITARY LANDFILL,Limited Inspect for Compliance Indicators/Field Presence,2006-04-25
1885736,SPRINGFIELD,REGULATED ACTIVITY(S),172960,COTTAGE STREET LANDFILL CLOSURE PROJECT,Limited Inspect for Compliance Indicators/Field Presence,2006-04-25
1885738,SPRINGFIELD,REGULATED ACTIVITY(S),172960,COTTAGE STREET LANDFILL CLOSURE PROJECT,Limited Inspect for Compliance Indicators/Field Presence,2006-04-19
1885740,SPRINGFIELD,REGULATED ACTIVITY(S),172960,COTTAGE STREET LANDFILL CLOSURE PROJECT,Limited Inspect for Compliance Indicators/Field Presence,2006-04-18
1885742,SPRINGFIELD,REGULATED ACTIVITY(S),172960,COTTAGE STREET LANDFILL CLOSURE PROJECT,Limited Inspect for Compliance Indicators/Field Presence,2006-04-12
1885745,BUCKLAND,REGULATED ACTIVITY(S),172387,BUCKLAND LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,2006-04-06
1885747,HEATH,REGULATED ACTIVITY(S),172589,TRI TOWN LANDFILL,Site Visit But Not Full Inspection,2006-04-06
1885749,ADAMS,REGULATED ACTIVITY(S),130060,SPECIALTY MINERALS INC,Site Visit But Not Full Inspection,2006-04-11
1885751,ADAMS,REGULATED ACTIVITY(S),172270,ADAMS SOLID WASTE FACILITY,Unannounced Single-Media Inspection,2006-04-11
1885753,ADAMS,REGULATED ACTIVITY(S),161215,HOLLAND COMPANY INC,Limited Inspect for Compliance Indicators/Field Presence,2006-04-11
1885756,HOLYOKE,REGULATED ACTIVITY(S),160923,HOLYOKE WASTEWATER TREATMENT PLANT,Limited Inspect for Compliance Indicators/Field Presence,2006-04-21
1885760,MILLVILLE,REGULATED ACTIVITY(S),172745,MILLVILLE LANDFILL,Unannounced Single-Media Inspection,2006-04-25
1885762,HOLLISTON,REGULATED ACTIVITY(S),172604,HOLLISTON LANDFILL,Multiple Visits to Identify/Document a Problem,2006-04-20
1885765,BARRE,REGULATED ACTIVITY(S),140055,BARRE LANDFILL,Unannounced Single-Media Inspection,2006-04-25
1885767,NORTHBRIDGE,REGULATED ACTIVITY(S),362430,1201QUAKER STREET,Unannounced Single-Media Inspection,2005-12-27
1885768,SHREWSBURY,REGULATED ACTIVITY(S),132546,SHREWSBURY LANDFILL,Announced Single-Media Inspection,2006-04-07
1885770,MAYNARD,REGULATED ACTIVITY(S),172710,MAYNARD LANDFILL,Announced Single-Media Inspection,2006-04-10
1885772,DOUGLAS,REGULATED ACTIVITY(S),172463,DOUGLAS TRANSFER STATION,Unannounced Single-Media Inspection,2006-04-27
1885775,SOUTHBRIDGE,REGULATED ACTIVITY(S),172949,SOUTHBRIDGE TORREY ROAD LANDFILL,Limited Inspect for Compliance Indicators/Field Presence,2006-04-13
1885777,BARRE,REGULATED ACTIVITY(S),292047,BARRE RECYCLING AND TRANSFER CENTER,Unannounced Single-Media Inspection,2006-04-26
1885801,LYNN,REGULATED ACTIVITY(S),418893,OSAKA AUTO SALES & SERVICE,Unannounced Multimedia Inspection,2006-05-03
1885804,BLACKSTONE,REGULATED ACTIVITY(S),230174,KIMBALL SAND CO INC,Unannounced Multimedia Inspection,2006-04-20
1885809,FITCHBURG,REGULATED ACTIVITY(S),312325,MONRO SHOP #444,Unannounced Multimedia Inspection,2006-04-25
1885812,MERRIMAC,REGULATED ACTIVITY(S),163474,MERRIMAC WASTEWATER TREATMENT PLANT,BWR/BRP Unannounced Inspection Related Activity,2006-04-21
1886069,METHUEN,REGULATED ACTIVITY(S),417211,RICCELLI ENTERPRISES OF MA INC,ReInspection,2006-03-13
1886072,LYNN,REGULATED ACTIVITY(S),431978,BRIDGE AUTO BODY & CAR RENTAL,Unannounced Multimedia Inspection,2006-05-03
1886139,MILTON,REGULATED ACTIVITY(S),162663,MILTON SCHOOL DEPT,Compliance Evaluation-Review of Compliance Data & Reports,2006-05-04
1886154,MILTON,REGULATED ACTIVITY(S),162184,PIERCE MIDDLE SCHOOL,Compliance Evaluation-Review of Compliance Data & Reports,2006-05-04
